id,gameId,offense,offenseConference,defense,defenseConference,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,elapsed,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore,season
40140392810,401403928,Florida,SEC,Georgia,SEC,10,False,2,92,92,"{'minutes': 12, 'seconds': 36}",2,75,75,"{'minutes': 10, 'seconds': 18}","{'minutes': 2, 'seconds': 18}",6,17,PUNT,False,0,21,0,21,2022
40140392811,401403928,Georgia,SEC,Florida,SEC,11,False,2,34,66,"{'minutes': 10, 'seconds': 18}",2,33,67,"{'minutes': 8, 'seconds': 42}","{'minutes': 1, 'seconds': 36}",3,-1,PUNT,True,21,0,21,0,2022
40140392812,401403928,Florida,SEC,Georgia,SEC,12,True,2,77,77,"{'minutes': 8, 'seconds': 42}",2,35,35,"{'minutes': 5, 'seconds': 35}","{'minutes': 3, 'seconds': 7}",6,42,FG,False,0,21,3,21,2022
40140392813,401403928,Georgia,SEC,Florida,SEC,13,False,2,25,75,"{'minutes': 5, 'seconds': 35}",2,49,51,"{'minutes': 2, 'seconds': 8}","{'minutes': 3, 'seconds': 27}",10,24,PUNT,True,21,3,21,3,2022
40140392814,401403928,Florida,SEC,Georgia,SEC,14,False,2,85,85,"{'minutes': 2, 'seconds': 8}",2,84,84,"{'minutes': 1, 'seconds': 2}","{'minutes': 1, 'seconds': 6}",3,1,PUNT,False,3,21,3,21,2022
40140392815,401403928,Georgia,SEC,Florida,SEC,15,True,2,46,54,"{'minutes': 1, 'seconds': 2}",2,100,0,"{'minutes': 0, 'seconds': 17}","{'minutes': 0, 'seconds': 45}",7,54,TD,True,21,3,28,3,2022
40140392816,401403928,Florida,SEC,Georgia,SEC,16,False,2,75,75,"{'minutes': 0, 'seconds': 17}",2,66,66,"{'minutes': 0, 'seconds': 10}","{'minutes': 0, 'seconds': 7}",2,9,END OF HALF,False,3,28,3,28,2022
40140392817,401403928,Florida,SEC,Georgia,SEC,17,True,3,75,75,"{'minutes': 15, 'seconds': 0}",3,0,0,"{'minutes': 9, 'seconds': 34}","{'minutes': 5, 'seconds': 26}",13,75,TD,False,3,28,10,28,2022
40140392818,401403928,Georgia,SEC,Florida,SEC,18,False,3,23,77,"{'minutes': 9, 'seconds': 34}",3,23,77,"{'minutes': 9, 'seconds': 17}","{'minutes': 0, 'seconds': 17}",1,4,FUMBLE,True,28,10,28,10,2022
40140392819,401403928,Florida,SEC,Georgia,SEC,19,True,3,27,27,"{'minutes': 9, 'seconds': 17}",3,10,10,"{'minutes': 6, 'seconds': 7}","{'minutes': 3, 'seconds': 10}",7,17,FG,False,10,28,13,28,2022
40140392820,401403928,Georgia,SEC,Florida,SEC,20,False,3,15,85,"{'minutes': 6, 'seconds': 7}",3,43,57,"{'minutes': 4, 'seconds': 27}","{'minutes': 1, 'seconds': 40}",4,28,INT,True,28,13,28,13,2022
40140392821,401403928,Florida,SEC,Georgia,SEC,21,True,3,82,82,"{'minutes': 4, 'seconds': 27}",3,0,0,"{'minutes': 3, 'seconds': 31}","{'minutes': 0, 'seconds': 56}",3,82,TD,False,13,28,20,28,2022
40140392822,401403928,Georgia,SEC,Florida,SEC,22,True,3,22,78,"{'minutes': 3, 'seconds': 31}",3,100,0,"{'minutes': 0, 'seconds': 35}","{'minutes': 2, 'seconds': 56}",6,78,TD,True,28,20,35,20,2022
40140392823,401403928,Florida,SEC,Georgia,SEC,23,False,3,75,75,"{'minutes': 0, 'seconds': 35}",4,51,51,"{'minutes': 13, 'seconds': 58}","{'minutes': 1, 'seconds': 37}",5,24,DOWNS,False,20,35,20,35,2022
40140392824,401403928,Georgia,SEC,Florida,SEC,24,True,4,51,49,"{'minutes': 13, 'seconds': 58}",4,100,0,"{'minutes': 11, 'seconds': 44}","{'minutes': 2, 'seconds': 14}",8,49,TD,True,35,20,42,20,2022
40140392825,401403928,Florida,SEC,Georgia,SEC,25,False,4,75,75,"{'minutes': 11, 'seconds': 44}",4,15,15,"{'minutes': 8, 'seconds': 59}","{'minutes': 2, 'seconds': 45}",9,60,DOWNS,False,20,42,20,42,2022
40140392826,401403928,Georgia,SEC,Florida,SEC,26,False,4,15,85,"{'minutes': 8, 'seconds': 59}",4,66,34,"{'minutes': 1, 'seconds': 32}","{'minutes': 7, 'seconds': 27}",11,51,DOWNS,True,42,20,42,20,2022
40140392827,401403928,Florida,SEC,Georgia,SEC,27,False,4,66,66,"{'minutes': 1, 'seconds': 32}",4,26,26,"{'minutes': 0, 'seconds': 6}","{'minutes': 1, 'seconds': 26}",7,40,DOWNS,False,20,42,20,42,2022
40140392828,401403928,Georgia,SEC,Florida,SEC,28,False,4,26,74,"{'minutes': 0, 'seconds': 6}",4,25,75,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 6}",1,-1,END OF GAME,True,42,20,42,20,2022
4014039371,401403937,Florida,SEC,Texas A&M,SEC,1,True,1,75,75,"{'minutes': 15, 'seconds': 0}",1,33,33,"{'minutes': 10, 'seconds': 41}","{'minutes': 4, 'seconds': 19}",9,42,FG,False,0,0,3,0,2022
4014039372,401403937,Texas A&M,SEC,Florida,SEC,2,True,1,25,75,"{'minutes': 10, 'seconds': 41}",1,100,0,"{'minutes': 9, 'seconds': 21}","{'minutes': 1, 'seconds': 20}",3,75,TD,True,0,3,7,3,2022
4014039373,401403937,Florida,SEC,Texas A&M,SEC,3,True,1,75,75,"{'minutes': 9, 'seconds': 21}",1,0,0,"{'minutes': 6, 'seconds': 1}","{'minutes': 3, 'seconds': 20}",8,75,TD,False,3,7,10,7,2022
4014039374,401403937,Texas A&M,SEC,Florida,SEC,4,True,1,25,75,"{'minutes': 6, 'seconds': 1}",1,100,0,"{'minutes': 1, 'seconds': 47}","{'minutes': 4, 'seconds': 14}",11,75,TD,True,7,10,14,10,2022
4014039375,401403937,Florida,SEC,Texas A&M,SEC,5,True,1,75,75,"{'minutes': 1, 'seconds': 47}",1,0,0,"{'minutes': 0, 'seconds': 33}","{'minutes': 1, 'seconds': 14}",3,75,TD,False,10,14,17,14,2022
4014039376,401403937,Texas A&M,SEC,Florida,SEC,6,True,1,25,75,"{'minutes': 0, 'seconds': 33}",2,93,7,"{'minutes': 11, 'seconds': 58}","{'minutes': 3, 'seconds': 35}",10,68,FG,True,14,17,17,17,2022
4014039377,401403937,Florida,SEC,Texas A&M,SEC,7,True,2,75,75,"{'minutes': 11, 'seconds': 58}",2,7,7,"{'minutes': 4, 'seconds': 49}","{'minutes': 7, 'seconds': 9}",15,68,FG,False,17,17,20,17,2022
4014039378,401403937,Texas A&M,SEC,Florida,SEC,8,False,2,20,80,"{'minutes': 4, 'seconds': 49}",2,34,66,"{'minutes': 2, 'seconds': 32}","{'minutes': 2, 'seconds': 17}",4,14,PUNT,True,17,20,17,20,2022
4014039379,401403937,Florida,SEC,Texas A&M,SEC,9,False,2,72,72,"{'minutes': 2, 'seconds': 32}",2,73,73,"{'minutes': 2, 'seconds': 4}","{'minutes': 0, 'seconds': 28}",3,-1,PUNT,False,20,17,20,17,2022
40140393710,401403937,Texas A&M,SEC,Florida,SEC,10,True,2,26,74,"{'minutes': 2, 'seconds': 4}",2,100,0,"{'minutes': 1, 'seconds': 0}","{'minutes': 1, 'seconds': 4}",6,74,TD,True,17,20,24,20,2022
40140393711,401403937,Florida,SEC,Texas A&M,SEC,11,False,2,75,75,"{'minutes': 1, 'seconds': 0}",2,82,82,"{'minutes': 0, 'seconds': 1}","{'minutes': 0, 'seconds': 59}",2,-7,END OF HALF,False,20,24,20,24,2022
40140393712,401403937,Texas A&M,SEC,Florida,SEC,12,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,26,74,"{'minutes': 14, 'seconds': 4}","{'minutes': 0, 'seconds': 56}",3,1,PUNT,True,24,20,24,20,2022
40140393713,401403937,Florida,SEC,Texas A&M,SEC,13,True,3,40,40,"{'minutes': 14, 'seconds': 4}",3,0,0,"{'minutes': 13, 'seconds': 32}","{'minutes': 0, 'seconds': 32}",2,40,TD,False,20,24,27,24,2022
40140393714,401403937,Texas A&M,SEC,Florida,SEC,14,False,3,25,75,"{'minutes': 13, 'seconds': 32}",3,28,72,"{'minutes': 12, 'seconds': 13}","{'minutes': 1, 'seconds': 19}",3,3,PUNT,True,24,27,24,27,2022
40140393715,401403937,Florida,SEC,Texas A&M,SEC,15,False,3,70,70,"{'minutes': 12, 'seconds': 13}",3,77,77,"{'minutes': 10, 'seconds': 36}","{'minutes': 1, 'seconds': 37}",3,-7,PUNT,False,27,24,27,24,2022
40140393716,401403937,Texas A&M,SEC,Florida,SEC,16,False,3,35,65,"{'minutes': 10, 'seconds': 36}",3,50,50,"{'minutes': 9, 'seconds': 4}","{'minutes': 1, 'seconds': 32}",5,15,PUNT,True,24,27,24,27,2022
40140393717,401403937,Florida,SEC,Texas A&M,SEC,17,True,3,81,81,"{'minutes': 9, 'seconds': 4}",3,0,0,"{'minutes': 3, 'seconds': 58}","{'minutes': 5, 'seconds': 6}",10,81,TD,False,27,24,34,24,2022
40140393718,401403937,Texas A&M,SEC,Florida,SEC,18,False,3,25,75,"{'minutes': 3, 'seconds': 58}",3,25,75,"{'minutes': 3, 'seconds': 17}","{'minutes': 0, 'seconds': 41}",3,0,PUNT,True,24,34,24,34,2022
40140393719,401403937,Florida,SEC,Texas A&M,SEC,19,False,3,79,79,"{'minutes': 3, 'seconds': 17}",4,11,11,"{'minutes': 14, 'seconds': 5}","{'minutes': 4, 'seconds': 12}",11,68,MISSED FG,False,34,24,34,24,2022
40140393720,401403937,Texas A&M,SEC,Florida,SEC,20,False,4,20,80,"{'minutes': 14, 'seconds': 5}",4,73,27,"{'minutes': 10, 'seconds': 46}","{'minutes': 3, 'seconds': 19}",10,44,FUMBLE,True,24,34,24,34,2022
40140393721,401403937,Florida,SEC,Texas A&M,SEC,21,False,4,64,64,"{'minutes': 10, 'seconds': 46}",4,60,60,"{'minutes': 9, 'seconds': 53}","{'minutes': 0, 'seconds': 53}",3,4,PUNT,False,34,24,34,24,2022
40140393722,401403937,Texas A&M,SEC,Florida,SEC,22,False,4,15,85,"{'minutes': 9, 'seconds': 53}",4,32,68,"{'minutes': 9, 'seconds': 14}","{'minutes': 0, 'seconds': 39}",3,14,FUMBLE,True,24,34,24,34,2022
40140393723,401403937,Florida,SEC,Texas A&M,SEC,23,False,4,29,29,"{'minutes': 9, 'seconds': 14}",4,1,1,"{'minutes': 4, 'seconds': 26}","{'minutes': 4, 'seconds': 48}",7,20,DOWNS,False,34,24,34,24,2022
40140393724,401403937,Texas A&M,SEC,Florida,SEC,24,False,4,9,91,"{'minutes': 4, 'seconds': 26}",4,24,76,"{'minutes': 3, 'seconds': 36}","{'minutes': 0, 'seconds': 50}",7,15,DOWNS,True,24,34,24,34,2022
40140393725,401403937,Florida,SEC,Texas A&M,SEC,25,True,4,24,24,"{'minutes': 3, 'seconds': 36}",4,0,0,"{'minutes': 1, 'seconds': 21}","{'minutes': 2, 'seconds': 15}",4,24,TD,False,34,24,41,24,2022
40140393726,401403937,Texas A&M,SEC,Florida,SEC,26,False,4,25,75,"{'minutes': 1, 'seconds': 21}",4,29,71,"{'minutes': 0, 'seconds': 14}","{'minutes': 1, 'seconds': 7}",3,4,PUNT,True,24,41,24,41,2022
40140393727,401403937,Florida,SEC,Texas A&M,SEC,27,False,4,81,81,"{'minutes': 0, 'seconds': 14}",4,80,80,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 13}",1,-1,Uncategorized,False,41,24,41,24,2022
4014039411,401403941,Florida,SEC,South Carolina,SEC,1,True,1,25,75,"{'minutes': 15, 'seconds': 0}",1,100,0,"{'minutes': 9, 'seconds': 17}","{'minutes': 5, 'seconds': 43}",14,75,TD,True,0,0,7,0,2022
4014039412,401403941,South Carolina,SEC,Florida,SEC,2,False,1,75,75,"{'minutes': 9, 'seconds': 17}",1,75,75,"{'minutes': 7, 'seconds': 11}","{'minutes': 2, 'seconds': 6}",3,0,PUNT,False,0,7,0,7,2022
4014039413,401403941,Florida,SEC,South Carolina,SEC,3,True,1,36,64,"{'minutes': 7, 'seconds': 11}",1,100,0,"{'minutes': 4, 'seconds': 31}","{'minutes': 2, 'seconds': 40}",7,64,TD,True,7,0,14,0,2022
4014039414,401403941,South Carolina,SEC,Florida,SEC,4,False,1,75,75,"{'minutes': 4, 'seconds': 31}",1,65,65,"{'minutes': 2, 'seconds': 20}","{'minutes': 2, 'seconds': 11}",6,10,PUNT,False,0,14,0,14,2022
4014039415,401403941,Florida,SEC,South Carolina,SEC,5,True,1,15,85,"{'minutes': 2, 'seconds': 20}",1,100,0,"{'minutes': 1, 'seconds': 59}","{'minutes': 0, 'seconds': 21}",2,85,TD,True,14,0,21,0,2022
4014039416,401403941,South Carolina,SEC,Florida,SEC,6,False,1,75,75,"{'minutes': 1, 'seconds': 59}",2,53,53,"{'minutes': 12, 'seconds': 43}","{'minutes': 4, 'seconds': 16}",7,22,PUNT,False,0,21,0,21,2022
4014039417,401403941,Florida,SEC,South Carolina,SEC,7,True,2,7,93,"{'minutes': 12, 'seconds': 43}",2,89,11,"{'minutes': 6, 'seconds': 24}","{'minutes': 6, 'seconds': 19}",11,82,FG,True,21,0,24,0,2022
4014039418,401403941,South Carolina,SEC,Florida,SEC,8,True,2,75,75,"{'minutes': 6, 'seconds': 24}",2,0,0,"{'minutes': 1, 'seconds': 52}","{'minutes': 4, 'seconds': 32}",9,75,TD,False,0,24,6,24,2022
4014039419,401403941,Florida,SEC,South Carolina,SEC,9,False,2,25,75,"{'minutes': 1, 'seconds': 52}",2,71,29,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 52}",7,46,END OF HALF,True,24,6,24,6,2022
40140394110,401403941,South Carolina,SEC,Florida,SEC,10,False,3,77,77,"{'minutes': 14, 'seconds': 53}",3,69,69,"{'minutes': 14, 'seconds': 44}","{'minutes': 0, 'seconds': 9}",1,8,FUMBLE,False,6,24,6,24,2022
40140394111,401403941,Florida,SEC,South Carolina,SEC,11,False,3,69,31,"{'minutes': 14, 'seconds': 44}",3,81,19,"{'minutes': 11, 'seconds': 42}","{'minutes': 3, 'seconds': 2}",6,12,MISSED FG,True,24,6,24,6,2022
40140394112,401403941,South Carolina,SEC,Florida,SEC,12,False,3,80,80,"{'minutes': 11, 'seconds': 42}",3,80,80,"{'minutes': 10, 'seconds': 58}","{'minutes': 0, 'seconds': 44}",2,0,FUMBLE,False,6,24,6,24,2022
40140394113,401403941,Florida,SEC,South Carolina,SEC,13,True,3,88,12,"{'minutes': 10, 'seconds': 58}",3,100,0,"{'minutes': 9, 'seconds': 43}","{'minutes': 1, 'seconds': 15}",3,12,TD,True,24,6,31,6,2022
40140394114,401403941,South Carolina,SEC,Florida,SEC,14,False,3,85,85,"{'minutes': 9, 'seconds': 38}",3,68,68,"{'minutes': 9, 'seconds': 27}","{'minutes': 0, 'seconds': 11}",1,17,FUMBLE,False,6,31,6,31,2022
40140394115,401403941,Florida,SEC,South Carolina,SEC,15,False,3,66,34,"{'minutes': 9, 'seconds': 27}",3,72,28,"{'minutes': 7, 'seconds': 14}","{'minutes': 2, 'seconds': 13}",7,6,DOWNS,True,31,6,31,6,2022
40140394116,401403941,South Carolina,SEC,Florida,SEC,16,False,3,72,72,"{'minutes': 7, 'seconds': 14}",3,57,57,"{'minutes': 3, 'seconds': 55}","{'minutes': 3, 'seconds': 19}",6,15,PUNT,False,6,31,6,31,2022
40140394117,401403941,Florida,SEC,South Carolina,SEC,17,False,3,3,97,"{'minutes': 3, 'seconds': 55}",3,22,78,"{'minutes': 0, 'seconds': 45}","{'minutes': 3, 'seconds': 10}",6,19,PUNT,True,31,6,31,6,2022
40140394118,401403941,South Carolina,SEC,Florida,SEC,18,False,3,19,19,"{'minutes': 0, 'seconds': 45}",4,17,17,"{'minutes': 13, 'seconds': 41}","{'minutes': 2, 'seconds': 4}",4,2,DOWNS,False,6,31,6,31,2022
40140394119,401403941,Florida,SEC,South Carolina,SEC,19,False,4,17,83,"{'minutes': 13, 'seconds': 41}",4,29,71,"{'minutes': 11, 'seconds': 24}","{'minutes': 2, 'seconds': 17}",4,12,PUNT,True,31,6,31,6,2022
40140394120,401403941,South Carolina,SEC,Florida,SEC,20,False,4,96,96,"{'minutes': 11, 'seconds': 24}",4,95,95,"{'minutes': 10, 'seconds': 10}","{'minutes': 1, 'seconds': 14}",2,1,PUNT,False,6,31,6,31,2022
40140394121,401403941,Florida,SEC,South Carolina,SEC,21,True,4,52,48,"{'minutes': 10, 'seconds': 10}",4,100,0,"{'minutes': 6, 'seconds': 2}","{'minutes': 4, 'seconds': 8}",8,48,TD,True,31,6,38,6,2022
40140394122,401403941,South Carolina,SEC,Florida,SEC,22,False,4,75,75,"{'minutes': 6, 'seconds': 2}",4,80,80,"{'minutes': 4, 'seconds': 34}","{'minutes': 1, 'seconds': 28}",3,-5,PUNT,False,6,38,6,38,2022
40140394123,401403941,Florida,SEC,South Carolina,SEC,23,False,4,42,58,"{'minutes': 4, 'seconds': 34}",4,91,9,"{'minutes': 1, 'seconds': 14}","{'minutes': 3, 'seconds': 20}",6,49,FUMBLE,True,38,6,38,6,2022
40140394124,401403941,South Carolina,SEC,Florida,SEC,24,False,4,91,91,"{'minutes': 1, 'seconds': 14}",4,46,46,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 14}",6,45,END OF GAME,False,6,38,6,38,2022
4014039551,401403955,Vanderbilt,SEC,Florida,SEC,1,False,1,25,75,"{'minutes': 15, 'seconds': 0}",1,25,75,"{'minutes': 13, 'seconds': 35}","{'minutes': 1, 'seconds': 25}",3,0,PUNT,True,0,0,0,0,2022
4014039552,401403955,Florida,SEC,Vanderbilt,SEC,2,True,1,72,72,"{'minutes': 13, 'seconds': 35}",1,9,9,"{'minutes': 8, 'seconds': 21}","{'minutes': 5, 'seconds': 14}",11,63,FG,False,0,0,3,0,2022
4014039553,401403955,Vanderbilt,SEC,Florida,SEC,3,False,1,25,75,"{'minutes': 8, 'seconds': 21}",1,76,24,"{'minutes': 3, 'seconds': 48}","{'minutes': 4, 'seconds': 33}",9,51,FUMBLE,True,0,3,0,3,2022
4014039554,401403955,Florida,SEC,Vanderbilt,SEC,4,False,1,76,76,"{'minutes': 3, 'seconds': 48}",1,62,62,"{'minutes': 2, 'seconds': 35}","{'minutes': 1, 'seconds': 13}",4,14,PUNT,False,3,0,3,0,2022
4014039555,401403955,Vanderbilt,SEC,Florida,SEC,5,True,1,19,81,"{'minutes': 2, 'seconds': 35}",2,100,0,"{'minutes': 11, 'seconds': 4}","{'minutes': 6, 'seconds': 31}",12,81,TD,True,0,3,7,3,2022
4014039556,401403955,Florida,SEC,Vanderbilt,SEC,6,True,2,75,75,"{'minutes': 9, 'seconds': 58}",2,27,27,"{'minutes': 4, 'seconds': 38}","{'minutes': 5, 'seconds': 20}",9,48,FG,False,3,7,6,7,2022
4014039557,401403955,Vanderbilt,SEC,Florida,SEC,7,True,2,39,61,"{'minutes': 4, 'seconds': 31}",2,46,54,"{'minutes': 3, 'seconds': 22}","{'minutes': 1, 'seconds': 9}",3,7,FUMBLE RETURN TD,True,7,6,14,6,2022
4014039558,401403955,Florida,SEC,Vanderbilt,SEC,8,False,2,75,75,"{'minutes': 3, 'seconds': 22}",2,68,68,"{'minutes': 1, 'seconds': 19}","{'minutes': 2, 'seconds': 3}",4,7,PUNT,False,6,14,6,14,2022
4014039559,401403955,Vanderbilt,SEC,Florida,SEC,9,False,2,10,90,"{'minutes': 1, 'seconds': 19}",2,28,72,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 19}",3,18,END OF HALF,True,14,6,14,6,2022
40140395510,401403955,Florida,SEC,Vanderbilt,SEC,10,True,3,75,75,"{'minutes': 15, 'seconds': 0}",3,0,0,"{'minutes': 10, 'seconds': 17}","{'minutes': 4, 'seconds': 43}",11,75,TD,False,6,14,12,14,2022
40140395511,401403955,Vanderbilt,SEC,Florida,SEC,11,True,3,34,66,"{'minutes': 10, 'seconds': 12}",3,100,0,"{'minutes': 3, 'seconds': 23}","{'minutes': 6, 'seconds': 49}",12,66,TD,True,14,12,21,12,2022
40140395512,401403955,Florida,SEC,Vanderbilt,SEC,12,False,3,76,76,"{'minutes': 3, 'seconds': 17}",3,76,76,"{'minutes': 2, 'seconds': 17}","{'minutes': 1, 'seconds': 0}",3,0,INT,False,12,21,12,21,2022
40140395513,401403955,Vanderbilt,SEC,Florida,SEC,13,True,3,72,28,"{'minutes': 2, 'seconds': 17}",3,100,0,"{'minutes': 2, 'seconds': 6}","{'minutes': 0, 'seconds': 11}",1,28,TD,True,28,12,28,12,2022
40140395514,401403955,Florida,SEC,Vanderbilt,SEC,14,False,3,75,75,"{'minutes': 2, 'seconds': 6}",3,72,72,"{'minutes': 0, 'seconds': 28}","{'minutes': 1, 'seconds': 38}",3,3,PUNT,False,12,28,12,28,2022
40140395515,401403955,Vanderbilt,SEC,Florida,SEC,15,False,3,34,66,"{'minutes': 0, 'seconds': 28}",4,51,49,"{'minutes': 12, 'seconds': 30}","{'minutes': 2, 'seconds': 58}",5,17,PUNT,True,28,12,28,12,2022
40140395516,401403955,Florida,SEC,Vanderbilt,SEC,16,True,4,91,91,"{'minutes': 12, 'seconds': 30}",4,0,0,"{'minutes': 12, 'seconds': 3}","{'minutes': 0, 'seconds': 27}",2,91,TD,False,12,28,18,28,2022
40140395517,401403955,Vanderbilt,SEC,Florida,SEC,17,False,4,25,75,"{'minutes': 12, 'seconds': 3}",4,79,21,"{'minutes': 6, 'seconds': 32}","{'minutes': 5, 'seconds': 31}",8,54,INT,True,28,18,28,18,2022
40140395518,401403955,Florida,SEC,Vanderbilt,SEC,18,False,4,95,95,"{'minutes': 6, 'seconds': 32}",4,88,88,"{'minutes': 4, 'seconds': 59}","{'minutes': 1, 'seconds': 33}",4,7,DOWNS,False,18,28,18,28,2022
40140395519,401403955,Vanderbilt,SEC,Florida,SEC,19,True,4,88,12,"{'minutes': 4, 'seconds': 59}",4,91,9,"{'minutes': 4, 'seconds': 38}","{'minutes': 0, 'seconds': 21}",4,3,FG,True,28,18,31,18,2022
40140395520,401403955,Florida,SEC,Vanderbilt,SEC,20,True,4,75,75,"{'minutes': 4, 'seconds': 33}",4,0,0,"{'minutes': 3, 'seconds': 13}","{'minutes': 1, 'seconds': 20}",7,75,TD,False,18,31,24,31,2022
40140395521,401403955,Vanderbilt,SEC,Florida,SEC,21,False,4,55,45,"{'minutes': 3, 'seconds': 11}",4,53,47,"{'minutes': 0, 'seconds': 46}","{'minutes': 2, 'seconds': 25}",3,-2,PUNT,True,31,24,31,24,2022
40140395522,401403955,Florida,SEC,Vanderbilt,SEC,22,False,4,91,91,"{'minutes': 0, 'seconds': 46}",4,34,34,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 46}",8,57,END OF GAME,False,24,31,24,31,2022
4014039581,401403958,Florida State,ACC,Florida,SEC,1,False,1,75,25,"{'minutes': 15, 'seconds': 0}",1,75,25,"{'minutes': 13, 'seconds': 40}","{'minutes': 1, 'seconds': 20}",3,29,FUMBLE,True,0,0,0,0,2022
4014039582,401403958,Florida,SEC,Florida State,ACC,2,False,1,54,54,"{'minutes': 13, 'seconds': 40}",1,46,46,"{'minutes': 12, 'seconds': 4}","{'minutes': 1, 'seconds': 36}",4,8,DOWNS,False,0,0,0,0,2022
4014039583,401403958,Florida State,ACC,Florida,SEC,3,True,1,54,46,"{'minutes': 12, 'seconds': 4}",1,100,0,"{'minutes': 11, 'seconds': 30}","{'minutes': 0, 'seconds': 34}",2,54,TD,True,0,0,7,0,2022
4014039584,401403958,Florida,SEC,Florida State,ACC,4,True,1,52,52,"{'minutes': 11, 'seconds': 30}",1,0,0,"{'minutes': 11, 'seconds': 14}","{'minutes': 0, 'seconds': 16}",1,52,TD,False,0,7,7,7,2022
4014039585,401403958,Florida State,ACC,Florida,SEC,5,False,1,75,25,"{'minutes': 11, 'seconds': 14}",1,64,36,"{'minutes': 8, 'seconds': 27}","{'minutes': 2, 'seconds': 47}",9,39,DOWNS,True,7,7,7,7,2022
4014039586,401403958,Florida,SEC,Florida State,ACC,6,True,1,64,64,"{'minutes': 8, 'seconds': 27}",1,0,0,"{'minutes': 4, 'seconds': 6}","{'minutes': 4, 'seconds': 21}",9,63,TD,False,7,7,14,7,2022
4014039587,401403958,Florida State,ACC,Florida,SEC,7,True,1,75,25,"{'minutes': 4, 'seconds': 6}",1,100,0,"{'minutes': 1, 'seconds': 28}","{'minutes': 2, 'seconds': 38}",6,75,TD,True,7,14,14,14,2022
4014039588,401403958,Florida,SEC,Florida State,ACC,8,False,1,75,75,"{'minutes': 1, 'seconds': 28}",2,56,56,"{'minutes': 14, 'seconds': 53}","{'minutes': 1, 'seconds': 35}",4,19,INT,False,14,14,14,14,2022
4014039589,401403958,Florida State,ACC,Florida,SEC,9,False,2,51,49,"{'minutes': 14, 'seconds': 53}",2,81,19,"{'minutes': 11, 'seconds': 35}","{'minutes': 3, 'seconds': 18}",9,32,MISSED FG,True,14,14,14,14,2022
40140395810,401403958,Florida,SEC,Florida State,ACC,10,True,2,80,80,"{'minutes': 11, 'seconds': 35}",2,0,0,"{'minutes': 9, 'seconds': 25}","{'minutes': 2, 'seconds': 10}",4,80,TD,False,14,14,21,14,2022
40140395811,401403958,Florida State,ACC,Florida,SEC,11,True,2,75,25,"{'minutes': 9, 'seconds': 25}",2,100,0,"{'minutes': 5, 'seconds': 44}","{'minutes': 3, 'seconds': 41}",9,75,TD,True,14,21,21,21,2022
40140395812,401403958,Florida,SEC,Florida State,ACC,12,True,2,80,80,"{'minutes': 5, 'seconds': 44}",2,24,24,"{'minutes': 0, 'seconds': 42}","{'minutes': 5, 'seconds': 2}",13,56,FG,False,21,21,24,21,2022
40140395813,401403958,Florida State,ACC,Florida,SEC,13,False,2,75,25,"{'minutes': 0, 'seconds': 42}",2,75,25,"{'minutes': 0, 'seconds': 15}","{'minutes': 0, 'seconds': 27}",3,0,PUNT,True,21,24,21,24,2022
40140395814,401403958,Florida,SEC,Florida State,ACC,14,False,2,71,71,"{'minutes': 0, 'seconds': 15}",2,72,72,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 15}",1,-1,END OF HALF,False,24,21,24,21,2022
40140395815,401403958,Florida,SEC,Florida State,ACC,15,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,73,73,"{'minutes': 14, 'seconds': 5}","{'minutes': 0, 'seconds': 55}",3,2,PUNT,False,24,21,24,21,2022
40140395816,401403958,Florida State,ACC,Florida,SEC,16,True,3,80,20,"{'minutes': 14, 'seconds': 5}",3,72,28,"{'minutes': 8, 'seconds': 53}","{'minutes': 5, 'seconds': 12}",14,52,FG,True,21,24,24,24,2022
40140395817,401403958,Florida,SEC,Florida State,ACC,17,False,3,75,75,"{'minutes': 8, 'seconds': 53}",3,76,76,"{'minutes': 7, 'seconds': 51}","{'minutes': 1, 'seconds': 2}",3,-1,PUNT,False,24,24,24,24,2022
40140395818,401403958,Florida State,ACC,Florida,SEC,18,True,3,66,34,"{'minutes': 7, 'seconds': 51}",3,100,0,"{'minutes': 4, 'seconds': 21}","{'minutes': 3, 'seconds': 30}",8,66,TD,True,24,24,31,24,2022
40140395819,401403958,Florida,SEC,Florida State,ACC,19,False,3,75,75,"{'minutes': 4, 'seconds': 21}",3,78,78,"{'minutes': 3, 'seconds': 20}","{'minutes': 1, 'seconds': 1}",3,-3,PUNT,False,24,31,24,31,2022
