season,team,conference,statName,statValue
2023,Georgia,SEC,possessionTime,28119
2023,Georgia,SEC,possessionTimeOpponent,22281
2023,Georgia,SEC,puntReturns,24
2023,Georgia,SEC,puntReturnTDs,1
2023,Georgia,SEC,puntReturnYards,260
2023,Georgia,SEC,rushingAttempts,501
2023,Georgia,SEC,rushingAttemptsOpponent,421
2023,Georgia,SEC,rushingTDs,40
2023,Georgia,SEC,rushingTDsOpponent,13
2023,Georgia,SEC,rushingYards,2676
2023,Georgia,SEC,rushingYardsOpponent,1593
2023,Georgia,SEC,sacks,29
2023,Georgia,SEC,sacksOpponent,13
2023,Georgia,SEC,tacklesForLoss,72
2023,Georgia,SEC,tacklesForLossOpponent,58
2023,Georgia,SEC,thirdDownConversions,89
2023,Georgia,SEC,thirdDownConversionsOpponent,45
2023,Georgia,SEC,thirdDowns,165
2023,Georgia,SEC,thirdDownsOpponent,175
2023,Georgia,SEC,totalYards,6950
2023,Georgia,SEC,totalYardsOpponent,4049
2023,Georgia,SEC,turnovers,14
2023,Georgia,SEC,turnoversOpponent,17
2023,Kentucky,SEC,firstDowns,220
2023,Kentucky,SEC,firstDownsOpponent,262
2023,Kentucky,SEC,fourthDownConversions,2
2023,Kentucky,SEC,fourthDownConversionsOpponent,11
2023,Kentucky,SEC,fourthDowns,10
2023,Kentucky,SEC,fourthDownsOpponent,18
2023,Kentucky,SEC,fumblesLost,8
2023,Kentucky,SEC,fumblesLostOpponent,7
2023,Kentucky,SEC,fumblesRecovered,7
2023,Kentucky,SEC,fumblesRecoveredOpponent,8
2023,Kentucky,SEC,games,13
2023,Kentucky,SEC,interceptions,12
2023,Kentucky,SEC,interceptionsOpponent,12
2023,Kentucky,SEC,interceptionTDs,3
2023,Kentucky,SEC,interceptionTDsOpponent,0
2023,Kentucky,SEC,interceptionYards,181
2023,Kentucky,SEC,interceptionYardsOpponent,37
2023,Kentucky,SEC,kickReturns,23
2023,Kentucky,SEC,kickReturnsOpponent,24
2023,Kentucky,SEC,kickReturnTDs,3
2023,Kentucky,SEC,kickReturnTDsOpponent,0
2023,Kentucky,SEC,kickReturnYards,678
2023,Kentucky,SEC,kickReturnYardsOpponent,552
2023,Kentucky,SEC,netPassingYards,2751
2023,Kentucky,SEC,netPassingYardsOpponent,3119
2023,Kentucky,SEC,passAttempts,375
2023,Kentucky,SEC,passAttemptsOpponent,431
2023,Kentucky,SEC,passCompletions,211
2023,Kentucky,SEC,passCompletionsOpponent,292
2023,Kentucky,SEC,passesIntercepted,11
2023,Kentucky,SEC,passesInterceptedOpponent,12
2023,Kentucky,SEC,passingTDs,25
2023,Kentucky,SEC,passingTDsOpponent,20
2023,Kentucky,SEC,penalties,79
2023,Kentucky,SEC,penaltiesOpponent,85
2023,Kentucky,SEC,penaltyYards,661
2023,Kentucky,SEC,penaltyYardsOpponent,762
2023,Kentucky,SEC,possessionTime,21518
2023,Kentucky,SEC,possessionTimeOpponent,25282
2023,Kentucky,SEC,puntReturns,8
2023,Kentucky,SEC,puntReturnsOpponent,11
2023,Kentucky,SEC,puntReturnTDs,0
2023,Kentucky,SEC,puntReturnTDsOpponent,0
2023,Kentucky,SEC,puntReturnYards,73
2023,Kentucky,SEC,puntReturnYardsOpponent,68
2023,Kentucky,SEC,rushingAttempts,339
2023,Kentucky,SEC,rushingAttemptsOpponent,450
2023,Kentucky,SEC,rushingTDs,18
2023,Kentucky,SEC,rushingTDsOpponent,19
2023,Kentucky,SEC,rushingYards,1660
2023,Kentucky,SEC,rushingYardsOpponent,1469
2023,Kentucky,SEC,sacks,34
2023,Kentucky,SEC,sacksOpponent,22
2023,Kentucky,SEC,tacklesForLoss,84
2023,Kentucky,SEC,tacklesForLossOpponent,66
2023,Kentucky,SEC,thirdDownConversions,52
2023,Kentucky,SEC,thirdDownConversionsOpponent,80
2023,Kentucky,SEC,thirdDowns,138
2023,Kentucky,SEC,thirdDownsOpponent,187
2023,Kentucky,SEC,totalYards,4411
2023,Kentucky,SEC,totalYardsOpponent,4588
2023,Kentucky,SEC,turnovers,20
2023,Kentucky,SEC,turnoversOpponent,19
2023,LSU,SEC,firstDowns,334
2023,LSU,SEC,firstDownsOpponent,274
2023,LSU,SEC,fourthDownConversions,6
2023,LSU,SEC,fourthDownConversionsOpponent,13
2023,LSU,SEC,fourthDowns,15
2023,LSU,SEC,fourthDownsOpponent,30
2023,LSU,SEC,fumblesLost,3
2023,LSU,SEC,fumblesLostOpponent,4
2023,LSU,SEC,fumblesRecovered,4
2023,LSU,SEC,fumblesRecoveredOpponent,3
2023,LSU,SEC,games,13
2023,LSU,SEC,interceptions,5
2023,LSU,SEC,interceptionsOpponent,10
2023,LSU,SEC,interceptionTDs,1
2023,LSU,SEC,interceptionTDsOpponent,0
2023,LSU,SEC,interceptionYards,107
2023,LSU,SEC,interceptionYardsOpponent,38
2023,LSU,SEC,kickReturns,22
2023,LSU,SEC,kickReturnsOpponent,37
2023,LSU,SEC,kickReturnTDs,0
2023,LSU,SEC,kickReturnTDsOpponent,0
2023,LSU,SEC,kickReturnYards,399
2023,LSU,SEC,kickReturnYardsOpponent,723
2023,LSU,SEC,netPassingYards,4407
2023,LSU,SEC,netPassingYardsOpponent,3327
2023,LSU,SEC,passAttempts,411
2023,LSU,SEC,passAttemptsOpponent,420
2023,LSU,SEC,passCompletions,286
2023,LSU,SEC,passCompletionsOpponent,268
2023,LSU,SEC,passesIntercepted,10
2023,LSU,SEC,passesInterceptedOpponent,5
2023,LSU,SEC,passingTDs,44
2023,LSU,SEC,passingTDsOpponent,23
2023,LSU,SEC,penalties,79
2023,LSU,SEC,penaltiesOpponent,92
2023,LSU,SEC,penaltyYards,672
2023,LSU,SEC,penaltyYardsOpponent,744
2023,LSU,SEC,possessionTime,22504
2023,LSU,SEC,possessionTimeOpponent,24296
2023,LSU,SEC,puntReturns,7
2023,LSU,SEC,puntReturnsOpponent,2
2023,LSU,SEC,puntReturnTDs,0
2023,LSU,SEC,puntReturnTDsOpponent,0
2023,LSU,SEC,puntReturnYards,74
2023,LSU,SEC,puntReturnYardsOpponent,-1
2023,LSU,SEC,rushingAttempts,430
2023,LSU,SEC,rushingAttemptsOpponent,462
2023,LSU,SEC,rushingTDs,34
2023,LSU,SEC,rushingTDsOpponent,24
2023,LSU,SEC,rushingYards,2658
2023,LSU,SEC,rushingYardsOpponent,2089
2023,LSU,SEC,sacks,31
2023,LSU,SEC,sacksOpponent,22
2023,LSU,SEC,tacklesForLoss,73
2023,LSU,SEC,tacklesForLossOpponent,37
2023,LSU,SEC,thirdDownConversions,71
2023,LSU,SEC,thirdDownConversionsOpponent,78
2023,LSU,SEC,thirdDowns,130
2023,LSU,SEC,thirdDownsOpponent,174
2023,LSU,SEC,totalYards,7065
2023,LSU,SEC,totalYardsOpponent,5416
2023,LSU,SEC,turnovers,8
2023,LSU,SEC,turnoversOpponent,14
2023,Mississippi State,SEC,firstDowns,199
2023,Mississippi State,SEC,firstDownsOpponent,218
2023,Mississippi State,SEC,fourthDownConversions,10
2023,Mississippi State,SEC,fourthDownConversionsOpponent,16
2023,Mississippi State,SEC,fourthDowns,24
2023,Mississippi State,SEC,fourthDownsOpponent,28
2023,Mississippi State,SEC,fumblesLost,4
2023,Mississippi State,SEC,fumblesLostOpponent,5
2023,Mississippi State,SEC,fumblesRecovered,5
2023,Mississippi State,SEC,fumblesRecoveredOpponent,3
2023,Mississippi State,SEC,games,12
2023,Mississippi State,SEC,interceptions,10
2023,Mississippi State,SEC,interceptionsOpponent,7
2023,Mississippi State,SEC,interceptionTDs,0
2023,Mississippi State,SEC,interceptionTDsOpponent,2
2023,Mississippi State,SEC,interceptionYards,61
2023,Mississippi State,SEC,interceptionYardsOpponent,75
2023,Mississippi State,SEC,kickReturns,23
2023,Mississippi State,SEC,kickReturnsOpponent,21
2023,Mississippi State,SEC,kickReturnTDs,1
2023,Mississippi State,SEC,kickReturnTDsOpponent,1
2023,Mississippi State,SEC,kickReturnYards,550
2023,Mississippi State,SEC,kickReturnYardsOpponent,418
2023,Mississippi State,SEC,netPassingYards,2182
2023,Mississippi State,SEC,netPassingYardsOpponent,2456
2023,Mississippi State,SEC,passAttempts,348
2023,Mississippi State,SEC,passAttemptsOpponent,340
2023,Mississippi State,SEC,passCompletions,201
2023,Mississippi State,SEC,passCompletionsOpponent,231
2023,Mississippi State,SEC,passesIntercepted,7
2023,Mississippi State,SEC,passesInterceptedOpponent,10
2023,Mississippi State,SEC,passingTDs,15
2023,Mississippi State,SEC,passingTDsOpponent,21
2023,Mississippi State,SEC,penalties,75
2023,Mississippi State,SEC,penaltiesOpponent,67
2023,Mississippi State,SEC,penaltyYards,682
2023,Mississippi State,SEC,penaltyYardsOpponent,546
2023,Mississippi State,SEC,possessionTime,20641
2023,Mississippi State,SEC,possessionTimeOpponent,22559
2023,Mississippi State,SEC,puntReturns,17
2023,Mississippi State,SEC,puntReturnsOpponent,9
2023,Mississippi State,SEC,puntReturnTDs,1
2023,Mississippi State,SEC,puntReturnTDsOpponent,0
2023,Mississippi State,SEC,puntReturnYards,200
2023,Mississippi State,SEC,puntReturnYardsOpponent,63
2023,Mississippi State,SEC,rushingAttempts,401
2023,Mississippi State,SEC,rushingAttemptsOpponent,449
2023,Mississippi State,SEC,rushingTDs,12
2023,Mississippi State,SEC,rushingTDsOpponent,14
2023,Mississippi State,SEC,rushingYards,1761
2023,Mississippi State,SEC,rushingYardsOpponent,1751
2023,Mississippi State,SEC,sacks,27
2023,Mississippi State,SEC,sacksOpponent,27
2023,Mississippi State,SEC,tacklesForLoss,67
2023,Mississippi State,SEC,tacklesForLossOpponent,69
2023,Mississippi State,SEC,thirdDownConversions,49
2023,Mississippi State,SEC,thirdDownConversionsOpponent,57
2023,Mississippi State,SEC,thirdDowns,159
2023,Mississippi State,SEC,thirdDownsOpponent,168
2023,Mississippi State,SEC,totalYards,3943
2023,Mississippi State,SEC,totalYardsOpponent,4207
2023,Mississippi State,SEC,turnovers,14
2023,Mississippi State,SEC,turnoversOpponent,12
2023,Missouri,SEC,firstDowns,280
2023,Missouri,SEC,firstDownsOpponent,233
2023,Missouri,SEC,fourthDownConversions,11
2023,Missouri,SEC,fourthDownConversionsOpponent,12
2023,Missouri,SEC,fourthDowns,15
2023,Missouri,SEC,fourthDownsOpponent,18
2023,Missouri,SEC,fumblesLost,2
2023,Missouri,SEC,fumblesLostOpponent,10
2023,Missouri,SEC,fumblesRecovered,11
2023,Missouri,SEC,fumblesRecoveredOpponent,3
2023,Missouri,SEC,games,13
2023,Missouri,SEC,interceptions,7
2023,Missouri,SEC,interceptionsOpponent,9
2023,Missouri,SEC,interceptionTDs,1
2023,Missouri,SEC,interceptionTDsOpponent,1
2023,Missouri,SEC,interceptionYards,47
2023,Missouri,SEC,interceptionYardsOpponent,120
2023,Missouri,SEC,kickReturns,22
2023,Missouri,SEC,kickReturnsOpponent,28
2023,Missouri,SEC,kickReturnTDs,0
2023,Missouri,SEC,kickReturnTDsOpponent,0
2023,Missouri,SEC,kickReturnYards,409
2023,Missouri,SEC,kickReturnYardsOpponent,476
2023,Missouri,SEC,netPassingYards,3395
2023,Missouri,SEC,netPassingYardsOpponent,2767
2023,Missouri,SEC,passAttempts,376
2023,Missouri,SEC,passAttemptsOpponent,406
2023,Missouri,SEC,passCompletions,247
2023,Missouri,SEC,passCompletionsOpponent,250
2023,Missouri,SEC,passesIntercepted,9
2023,Missouri,SEC,passesInterceptedOpponent,7
2023,Missouri,SEC,passingTDs,23
2023,Missouri,SEC,passingTDsOpponent,22
2023,Missouri,SEC,penalties,93
2023,Missouri,SEC,penaltiesOpponent,97
2023,Missouri,SEC,penaltyYards,705
2023,Missouri,SEC,penaltyYardsOpponent,781
2023,Missouri,SEC,possessionTime,23742
2023,Missouri,SEC,possessionTimeOpponent,23058
2023,Missouri,SEC,puntReturns,9
2023,Missouri,SEC,puntReturnsOpponent,10
2023,Missouri,SEC,puntReturnTDs,0
2023,Missouri,SEC,puntReturnTDsOpponent,0
2023,Missouri,SEC,puntReturnYards,71
2023,Missouri,SEC,puntReturnYardsOpponent,58
2023,Missouri,SEC,rushingAttempts,497
2023,Missouri,SEC,rushingAttemptsOpponent,421
2023,Missouri,SEC,rushingTDs,25
2023,Missouri,SEC,rushingTDsOpponent,8
2023,Missouri,SEC,rushingYards,2233
2023,Missouri,SEC,rushingYardsOpponent,1600
2023,Missouri,SEC,sacks,40
2023,Missouri,SEC,sacksOpponent,25
2023,Missouri,SEC,tacklesForLoss,89
2023,Missouri,SEC,tacklesForLossOpponent,75
2023,Missouri,SEC,thirdDownConversions,72
2023,Missouri,SEC,thirdDownConversionsOpponent,66
2023,Missouri,SEC,thirdDowns,169
2023,Missouri,SEC,thirdDownsOpponent,182
2023,Missouri,SEC,totalYards,5628
2023,Missouri,SEC,totalYardsOpponent,4367
2023,Missouri,SEC,turnovers,9
2023,Missouri,SEC,turnoversOpponent,19
2023,Ole Miss,SEC,firstDowns,305
2023,Ole Miss,SEC,firstDownsOpponent,263
2023,Ole Miss,SEC,fourthDownConversions,25
2023,Ole Miss,SEC,fourthDownConversionsOpponent,12
2023,Ole Miss,SEC,fourthDowns,36
2023,Ole Miss,SEC,fourthDownsOpponent,29
2023,Ole Miss,SEC,fumblesLost,1
2023,Ole Miss,SEC,fumblesLostOpponent,5
2023,Ole Miss,SEC,fumblesRecovered,5
2023,Ole Miss,SEC,fumblesRecoveredOpponent,1
2023,Ole Miss,SEC,games,13
2023,Ole Miss,SEC,interceptions,6
2023,Ole Miss,SEC,interceptionsOpponent,13
2023,Ole Miss,SEC,interceptionTDs,0
2023,Ole Miss,SEC,interceptionTDsOpponent,0
2023,Ole Miss,SEC,interceptionYards,145
2023,Ole Miss,SEC,interceptionYardsOpponent,102
2023,Ole Miss,SEC,kickReturns,21
2023,Ole Miss,SEC,kickReturnsOpponent,13
2023,Ole Miss,SEC,kickReturnTDs,0
2023,Ole Miss,SEC,kickReturnTDsOpponent,0
2023,Ole Miss,SEC,kickReturnYards,309
2023,Ole Miss,SEC,kickReturnYardsOpponent,171
2023,Ole Miss,SEC,netPassingYards,3713
2023,Ole Miss,SEC,netPassingYardsOpponent,2983
2023,Ole Miss,SEC,passAttempts,395
2023,Ole Miss,SEC,passAttemptsOpponent,414
2023,Ole Miss,SEC,passCompletions,256
2023,Ole Miss,SEC,passCompletionsOpponent,252
2023,Ole Miss,SEC,passesIntercepted,13
2023,Ole Miss,SEC,passesInterceptedOpponent,6
2023,Ole Miss,SEC,passingTDs,26
2023,Ole Miss,SEC,passingTDsOpponent,17
2023,Ole Miss,SEC,penalties,93
2023,Ole Miss,SEC,penaltiesOpponent,73
2023,Ole Miss,SEC,penaltyYards,768
2023,Ole Miss,SEC,penaltyYardsOpponent,621
2023,Ole Miss,SEC,possessionTime,21639
2023,Ole Miss,SEC,possessionTimeOpponent,25161
2023,Ole Miss,SEC,puntReturns,14
2023,Ole Miss,SEC,puntReturnsOpponent,17
2023,Ole Miss,SEC,puntReturnTDs,1
2023,Ole Miss,SEC,puntReturnTDsOpponent,0
2023,Ole Miss,SEC,puntReturnYards,117
2023,Ole Miss,SEC,puntReturnYardsOpponent,153
2023,Ole Miss,SEC,rushingAttempts,535
2023,Ole Miss,SEC,rushingAttemptsOpponent,496
2023,Ole Miss,SEC,rushingTDs,29
2023,Ole Miss,SEC,rushingTDsOpponent,19
2023,Ole Miss,SEC,rushingYards,2294
2023,Ole Miss,SEC,rushingYardsOpponent,1990
2023,Ole Miss,SEC,sacks,35
2023,Ole Miss,SEC,sacksOpponent,26
2023,Ole Miss,SEC,tacklesForLoss,82
2023,Ole Miss,SEC,tacklesForLossOpponent,92
2023,Ole Miss,SEC,thirdDownConversions,65
2023,Ole Miss,SEC,thirdDownConversionsOpponent,73
2023,Ole Miss,SEC,thirdDowns,176
2023,Ole Miss,SEC,thirdDownsOpponent,189
2023,Ole Miss,SEC,totalYards,6007
2023,Ole Miss,SEC,totalYardsOpponent,4973
2023,Ole Miss,SEC,turnovers,7
2023,Ole Miss,SEC,turnoversOpponent,18
2023,South Carolina,SEC,firstDowns,217
2023,South Carolina,SEC,firstDownsOpponent,255
2023,South Carolina,SEC,fourthDownConversions,9
2023,South Carolina,SEC,fourthDownConversionsOpponent,14
2023,South Carolina,SEC,fourthDowns,24
2023,South Carolina,SEC,fourthDownsOpponent,23
2023,South Carolina,SEC,fumblesLost,5
2023,South Carolina,SEC,fumblesLostOpponent,7
2023,South Carolina,SEC,fumblesRecovered,7
2023,South Carolina,SEC,fumblesRecoveredOpponent,5
2023,South Carolina,SEC,games,12
2023,South Carolina,SEC,interceptions,8
2023,South Carolina,SEC,interceptionsOpponent,10
2023,South Carolina,SEC,interceptionTDs,1
2023,South Carolina,SEC,interceptionTDsOpponent,1
2023,South Carolina,SEC,interceptionYards,129
2023,South Carolina,SEC,interceptionYardsOpponent,27
2023,South Carolina,SEC,kickReturns,20
2023,South Carolina,SEC,kickReturnsOpponent,12
2023,South Carolina,SEC,kickReturnTDs,0
2023,South Carolina,SEC,kickReturnTDsOpponent,0
2023,South Carolina,SEC,kickReturnYards,352
2023,South Carolina,SEC,kickReturnYardsOpponent,233
2023,South Carolina,SEC,netPassingYards,3336
2023,South Carolina,SEC,netPassingYardsOpponent,2948
2023,South Carolina,SEC,passAttempts,412
2023,South Carolina,SEC,passAttemptsOpponent,399
2023,South Carolina,SEC,passCompletions,283
2023,South Carolina,SEC,passCompletionsOpponent,244
2023,South Carolina,SEC,passesIntercepted,10
2023,South Carolina,SEC,passesInterceptedOpponent,8
2023,South Carolina,SEC,passingTDs,21
2023,South Carolina,SEC,passingTDsOpponent,16
2023,South Carolina,SEC,penalties,85
2023,South Carolina,SEC,penaltiesOpponent,67
2023,South Carolina,SEC,penaltyYards,661
2023,South Carolina,SEC,penaltyYardsOpponent,530
2023,South Carolina,SEC,possessionTime,20375
2023,South Carolina,SEC,possessionTimeOpponent,22825
2023,South Carolina,SEC,puntReturns,15
2023,South Carolina,SEC,puntReturnsOpponent,12
2023,South Carolina,SEC,puntReturnTDs,1
2023,South Carolina,SEC,puntReturnTDsOpponent,0
2023,South Carolina,SEC,puntReturnYards,112
2023,South Carolina,SEC,puntReturnYardsOpponent,41
2023,South Carolina,SEC,rushingAttempts,369
2023,South Carolina,SEC,rushingAttemptsOpponent,463
2023,South Carolina,SEC,rushingTDs,17
2023,South Carolina,SEC,rushingTDsOpponent,19
2023,South Carolina,SEC,rushingYards,1021
2023,South Carolina,SEC,rushingYardsOpponent,1799
2023,South Carolina,SEC,sacks,22
2023,South Carolina,SEC,sacksOpponent,42
2023,South Carolina,SEC,tacklesForLoss,55
2023,South Carolina,SEC,tacklesForLossOpponent,93
2023,South Carolina,SEC,thirdDownConversions,54
2023,South Carolina,SEC,thirdDownConversionsOpponent,78
2023,South Carolina,SEC,thirdDowns,161
2023,South Carolina,SEC,thirdDownsOpponent,181
2023,South Carolina,SEC,totalYards,4357
2023,South Carolina,SEC,totalYardsOpponent,4747
2023,South Carolina,SEC,turnovers,13
2023,South Carolina,SEC,turnoversOpponent,17
2023,Tennessee,SEC,firstDowns,284
2023,Tennessee,SEC,firstDownsOpponent,243
2023,Tennessee,SEC,fourthDownConversions,7
2023,Tennessee,SEC,fourthDownConversionsOpponent,7
2023,Tennessee,SEC,fourthDowns,18
2023,Tennessee,SEC,fourthDownsOpponent,26
2023,Tennessee,SEC,fumblesLost,7
2023,Tennessee,SEC,fumblesLostOpponent,6
2023,Tennessee,SEC,fumblesRecovered,6
2023,Tennessee,SEC,fumblesRecoveredOpponent,7
2023,Tennessee,SEC,games,13
2023,Tennessee,SEC,interceptions,5
2023,Tennessee,SEC,interceptionsOpponent,12
2023,Tennessee,SEC,interceptionTDs,4
2023,Tennessee,SEC,interceptionTDsOpponent,1
2023,Tennessee,SEC,interceptionYards,239
2023,Tennessee,SEC,interceptionYardsOpponent,109
2023,Tennessee,SEC,kickReturns,15
2023,Tennessee,SEC,kickReturnsOpponent,13
2023,Tennessee,SEC,kickReturnTDs,0
2023,Tennessee,SEC,kickReturnTDsOpponent,0
2023,Tennessee,SEC,kickReturnYards,293
2023,Tennessee,SEC,kickReturnYardsOpponent,277
2023,Tennessee,SEC,netPassingYards,3163
2023,Tennessee,SEC,netPassingYardsOpponent,2879
2023,Tennessee,SEC,passAttempts,411
2023,Tennessee,SEC,passAttemptsOpponent,414
2023,Tennessee,SEC,passCompletions,263
2023,Tennessee,SEC,passCompletionsOpponent,270
2023,Tennessee,SEC,passesIntercepted,12
2023,Tennessee,SEC,passesInterceptedOpponent,5
2023,Tennessee,SEC,passingTDs,22
2023,Tennessee,SEC,passingTDsOpponent,15
2023,Tennessee,SEC,penalties,101
2023,Tennessee,SEC,penaltiesOpponent,71
2023,Tennessee,SEC,penaltyYards,883
2023,Tennessee,SEC,penaltyYardsOpponent,518
2023,Tennessee,SEC,possessionTime,19457
2023,Tennessee,SEC,possessionTimeOpponent,27328
2023,Tennessee,SEC,puntReturns,23
2023,Tennessee,SEC,puntReturnsOpponent,8
2023,Tennessee,SEC,puntReturnTDs,1
2023,Tennessee,SEC,puntReturnTDsOpponent,0
2023,Tennessee,SEC,puntReturnYards,251
2023,Tennessee,SEC,puntReturnYardsOpponent,4
2023,Tennessee,SEC,rushingAttempts,489
2023,Tennessee,SEC,rushingAttemptsOpponent,463
2023,Tennessee,SEC,rushingTDs,23
2023,Tennessee,SEC,rushingTDsOpponent,13
2023,Tennessee,SEC,rushingYards,2662
2023,Tennessee,SEC,rushingYardsOpponent,1478
2023,Tennessee,SEC,sacks,41
2023,Tennessee,SEC,sacksOpponent,24
2023,Tennessee,SEC,tacklesForLoss,101
2023,Tennessee,SEC,tacklesForLossOpponent,54
2023,Tennessee,SEC,thirdDownConversions,74
2023,Tennessee,SEC,thirdDownConversionsOpponent,72
2023,Tennessee,SEC,thirdDowns,176
2023,Tennessee,SEC,thirdDownsOpponent,197
2023,Tennessee,SEC,totalYards,5825
2023,Tennessee,SEC,totalYardsOpponent,4357
2023,Tennessee,SEC,turnovers,12
2023,Tennessee,SEC,turnoversOpponent,18
2023,Texas A&M,SEC,firstDowns,288
2023,Texas A&M,SEC,firstDownsOpponent,214
2023,Texas A&M,SEC,fourthDownConversions,12
2023,Texas A&M,SEC,fourthDownConversionsOpponent,7
2023,Texas A&M,SEC,fourthDowns,20
2023,Texas A&M,SEC,fourthDownsOpponent,17
2023,Texas A&M,SEC,fumblesLost,5
2023,Texas A&M,SEC,fumblesLostOpponent,4
2023,Texas A&M,SEC,fumblesRecovered,4
2023,Texas A&M,SEC,fumblesRecoveredOpponent,5
2023,Texas A&M,SEC,games,13
2023,Texas A&M,SEC,interceptions,10
2023,Texas A&M,SEC,interceptionsOpponent,9
2023,Texas A&M,SEC,interceptionTDs,1
2023,Texas A&M,SEC,interceptionTDsOpponent,2
2023,Texas A&M,SEC,interceptionYards,37
2023,Texas A&M,SEC,interceptionYardsOpponent,143
2023,Texas A&M,SEC,kickReturns,23
2023,Texas A&M,SEC,kickReturnsOpponent,38
2023,Texas A&M,SEC,kickReturnTDs,0
2023,Texas A&M,SEC,kickReturnTDsOpponent,2
2023,Texas A&M,SEC,kickReturnYards,399
2023,Texas A&M,SEC,kickReturnYardsOpponent,851
2023,Texas A&M,SEC,netPassingYards,3520
2023,Texas A&M,SEC,netPassingYardsOpponent,2696
2023,Texas A&M,SEC,passAttempts,426
2023,Texas A&M,SEC,passAttemptsOpponent,365
2023,Texas A&M,SEC,passCompletions,274
2023,Texas A&M,SEC,passCompletionsOpponent,217
2023,Texas A&M,SEC,passesIntercepted,9
2023,Texas A&M,SEC,passesInterceptedOpponent,10
2023,Texas A&M,SEC,passingTDs,24
2023,Texas A&M,SEC,passingTDsOpponent,19
2023,Texas A&M,SEC,penalties,77
2023,Texas A&M,SEC,penaltiesOpponent,108
2023,Texas A&M,SEC,penaltyYards,591
2023,Texas A&M,SEC,penaltyYardsOpponent,956
2023,Texas A&M,SEC,possessionTime,24498
2023,Texas A&M,SEC,possessionTimeOpponent,22302
2023,Texas A&M,SEC,puntReturns,29
2023,Texas A&M,SEC,puntReturnsOpponent,11
2023,Texas A&M,SEC,puntReturnTDs,1
2023,Texas A&M,SEC,puntReturnTDsOpponent,1
2023,Texas A&M,SEC,puntReturnYards,324
2023,Texas A&M,SEC,puntReturnYardsOpponent,68
2023,Texas A&M,SEC,rushingAttempts,456
2023,Texas A&M,SEC,rushingAttemptsOpponent,421
2023,Texas A&M,SEC,rushingTDs,23
2023,Texas A&M,SEC,rushingTDsOpponent,9
2023,Texas A&M,SEC,rushingYards,1770
2023,Texas A&M,SEC,rushingYardsOpponent,1414
2023,Texas A&M,SEC,sacks,42
2023,Texas A&M,SEC,sacksOpponent,29
2023,Texas A&M,SEC,tacklesForLoss,99
2023,Texas A&M,SEC,tacklesForLossOpponent,65
2023,Texas A&M,SEC,thirdDownConversions,76
2023,Texas A&M,SEC,thirdDownConversionsOpponent,55
2023,Texas A&M,SEC,thirdDowns,175
2023,Texas A&M,SEC,thirdDownsOpponent,171
2023,Texas A&M,SEC,totalYards,5290
2023,Texas A&M,SEC,totalYardsOpponent,4110
2023,Texas A&M,SEC,turnovers,15
2023,Texas A&M,SEC,turnoversOpponent,13
2023,Vanderbilt,SEC,firstDowns,204
2023,Vanderbilt,SEC,firstDownsOpponent,268
2023,Vanderbilt,SEC,fourthDownConversions,8
2023,Vanderbilt,SEC,fourthDownConversionsOpponent,10
2023,Vanderbilt,SEC,fourthDowns,27
2023,Vanderbilt,SEC,fourthDownsOpponent,14
2023,Vanderbilt,SEC,fumblesLost,7
2023,Vanderbilt,SEC,fumblesLostOpponent,4
2023,Vanderbilt,SEC,fumblesRecovered,4
2023,Vanderbilt,SEC,fumblesRecoveredOpponent,7
2023,Vanderbilt,SEC,games,12
2023,Vanderbilt,SEC,interceptions,13
2023,Vanderbilt,SEC,interceptionsOpponent,12
2023,Vanderbilt,SEC,interceptionTDs,2
2023,Vanderbilt,SEC,interceptionTDsOpponent,2
2023,Vanderbilt,SEC,interceptionYards,132
2023,Vanderbilt,SEC,interceptionYardsOpponent,270
2023,Vanderbilt,SEC,kickReturns,27
2023,Vanderbilt,SEC,kickReturnsOpponent,25
2023,Vanderbilt,SEC,kickReturnTDs,1
2023,Vanderbilt,SEC,kickReturnTDsOpponent,0
2023,Vanderbilt,SEC,kickReturnYards,545
2023,Vanderbilt,SEC,kickReturnYardsOpponent,544
2023,Vanderbilt,SEC,netPassingYards,2680
2023,Vanderbilt,SEC,netPassingYardsOpponent,3355
2023,Vanderbilt,SEC,passAttempts,390
2023,Vanderbilt,SEC,passAttemptsOpponent,421
2023,Vanderbilt,SEC,passCompletions,217
2023,Vanderbilt,SEC,passCompletionsOpponent,290
2023,Vanderbilt,SEC,passesIntercepted,12
2023,Vanderbilt,SEC,passesInterceptedOpponent,12
2023,Vanderbilt,SEC,passingTDs,23
2023,Vanderbilt,SEC,passingTDsOpponent,26
2023,Vanderbilt,SEC,penalties,59
2023,Vanderbilt,SEC,penaltiesOpponent,87
2023,Vanderbilt,SEC,penaltyYards,510
2023,Vanderbilt,SEC,penaltyYardsOpponent,742
2023,Vanderbilt,SEC,possessionTime,20723
2023,Vanderbilt,SEC,possessionTimeOpponent,22477
2023,Vanderbilt,SEC,puntReturns,16
2023,Vanderbilt,SEC,puntReturnsOpponent,18
2023,Vanderbilt,SEC,puntReturnTDs,0
2023,Vanderbilt,SEC,puntReturnTDsOpponent,1
2023,Vanderbilt,SEC,puntReturnYards,163
2023,Vanderbilt,SEC,puntReturnYardsOpponent,174
2023,Vanderbilt,SEC,rushingAttempts,350
2023,Vanderbilt,SEC,rushingAttemptsOpponent,413
