gameId,driveId,id,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,defenseConference,defenseScore,home,away,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock,season
401403901,4014039013,401403901101926901,3,1,Florida,SEC,0,Tennessee,SEC,0,Tennessee,Florida,1,"{'minutes': 7, 'seconds': 30}",3.0,3.0,88,88,1,10,18,False,Pass Reception,Anthony Richardson pass complete to Xzavier Henderson for 18 yds to the Fla 30 for a 1ST down,1.0384734726799731,2022-09-24T19:58:41.000Z,2022
401403901,4014039013,401403901101947601,3,6,Florida,SEC,0,Tennessee,SEC,0,Tennessee,Florida,1,"{'minutes': 5, 'seconds': 23}",3.0,3.0,35,35,1,10,0,False,Pass Incompletion,Anthony Richardson pass incomplete to Trent Whittemore,-0.6918622905019662,2022-09-24T20:04:01.000Z,2022
401403901,4014039013,401403901101955901,3,8,Florida,SEC,0,Tennessee,SEC,0,Tennessee,Florida,1,"{'minutes': 4, 'seconds': 40}",3.0,3.0,34,34,3,9,0,False,Pass Incompletion,Anthony Richardson pass incomplete to Justin Shorter,-1.0267863164886872,2022-09-24T20:05:24.000Z,2022
401403901,4014039013,401403901101936901,3,3,Florida,SEC,0,Tennessee,SEC,0,Tennessee,Florida,1,"{'minutes': 6, 'seconds': 30}",3.0,3.0,69,69,2,9,22,False,Pass Reception,Anthony Richardson pass complete to Ricky Pearsall for 22 yds to the Tenn 47 for a 1ST down,2.795599758461721,2022-09-24T19:59:58.000Z,2022
401403901,4014039014,401403901101988801,4,10,Tennessee,SEC,3,Florida,SEC,0,Tennessee,Florida,1,"{'minutes': 1, 'seconds': 11}",3.0,3.0,85,15,4,7,32,True,Field Goal Good,Chase McGrath 32 yd FG GOOD,,2022-09-24T20:13:19.000Z,2022
401403901,4014039014,401403901101959901,4,3,Tennessee,SEC,0,Florida,SEC,0,Tennessee,Florida,1,"{'minutes': 4, 'seconds': 0}",3.0,3.0,56,44,2,4,5,False,Rush,Jabari Small run for 5 yds to the Fla 39 for a 1ST down,0.355715439577658,2022-09-24T20:09:51.000Z,2022
401403901,4014039014,401403901101977101,4,6,Tennessee,SEC,0,Florida,SEC,0,Tennessee,Florida,1,"{'minutes': 2, 'seconds': 28}",3.0,3.0,72,28,1,10,10,False,Rush,Hendon Hooker run for 10 yds to the Fla 18 for a 1ST down,0.17222176506784,2022-09-24T20:11:19.000Z,2022
401403901,4014039014,401403901101979001,4,7,Tennessee,SEC,0,Florida,SEC,0,Tennessee,Florida,1,"{'minutes': 2, 'seconds': 9}",3.0,3.0,82,18,1,10,5,False,Rush,Jabari Small run for 5 yds to the Fla 13,0.07429696775613,2022-09-24T20:11:37.000Z,2022
401403901,4014039014,401403901101985401,4,8,Tennessee,SEC,0,Florida,SEC,0,Tennessee,Florida,1,"{'minutes': 1, 'seconds': 45}",3.0,3.0,87,13,2,5,-2,False,Rush,Jabari Small run for a loss of 2 yards to the Fla 15,-0.55381232054553,2022-09-24T20:12:08.000Z,2022
401403901,4014039014,401403901101988401,4,9,Tennessee,SEC,0,Florida,SEC,0,Tennessee,Florida,1,"{'minutes': 1, 'seconds': 15}",3.0,3.0,85,15,3,7,0,False,Pass Incompletion,Hendon Hooker pass incomplete,-0.5045274456235145,2022-09-24T20:13:01.000Z,2022
401403901,4014039014,401403901101967901,4,4,Tennessee,SEC,0,Florida,SEC,0,Tennessee,Florida,1,"{'minutes': 3, 'seconds': 20}",3.0,3.0,61,39,1,10,-6,False,Sack,Hendon Hooker sacked by Shemar James for a loss of 6 yards to the Fla 45,-2.097478960476119,2022-09-24T20:10:21.000Z,2022
401403901,4014039014,401403901101974901,4,5,Tennessee,SEC,0,Florida,SEC,0,Tennessee,Florida,1,"{'minutes': 2, 'seconds': 50}",3.0,3.0,55,45,2,16,17,False,Pass Reception,Hendon Hooker pass complete to Ramel Keyton for 17 yds to the Fla 28 for a 1ST down,2.4739030412692387,2022-09-24T20:10:58.000Z,2022
401403901,4014039014,401403901101957401,4,1,Tennessee,SEC,0,Florida,SEC,0,Tennessee,Florida,1,"{'minutes': 4, 'seconds': 25}",3.0,3.0,34,66,1,10,16,False,Pass Reception,Hendon Hooker pass complete to Jabari Small for 16 yds to the 50 yard line for a 1ST down,1.4953574576082411,2022-09-24T20:09:16.000Z,2022
401403901,4014039014,401403901101958401,4,2,Tennessee,SEC,0,Florida,SEC,0,Tennessee,Florida,1,"{'minutes': 4, 'seconds': 15}",3.0,3.0,50,50,1,10,6,False,Pass Reception,Hendon Hooker pass complete to Jalin Hyatt for 6 yds to the Fla 44,0.345257937612164,2022-09-24T20:09:36.000Z,2022
401403901,4014039015,401403901101988802,5,1,Tennessee,SEC,3,Florida,SEC,0,Tennessee,Florida,1,"{'minutes': 1, 'seconds': 11}",3.0,3.0,35,65,4,7,0,False,Kickoff,Paxton Brooks kickoff for 65 yds for a touchback,,2022-09-24T20:15:03.000Z,2022
401403901,4014039015,401403901101999902,5,6,Florida,SEC,0,Tennessee,SEC,3,Tennessee,Florida,1,"{'minutes': 0, 'seconds': 0}",3.0,3.0,64,64,0,10,0,False,End Period,End of 1st Quarter,,2022-09-24T20:20:07.000Z,2022
401403901,4014039015,401403901102866601,5,9,Florida,SEC,0,Tennessee,SEC,3,Tennessee,Florida,2,"{'minutes': 13, 'seconds': 33}",2.0,3.0,55,55,4,1,0,False,Timeout,"Timeout FLORIDA, clock 13:33",,2022-09-24T20:25:39.000Z,2022
401403901,4014039015,401403901102875801,5,11,Florida,SEC,7,Tennessee,SEC,3,Tennessee,Florida,2,"{'minutes': 12, 'seconds': 41}",2.0,3.0,44,44,1,10,44,True,Passing Touchdown,"Anthony Richardson pass complete to Keon Zipperer for 44 yds for a TD, (Adam Mihalek KICK)",3.4128823575100213,2022-09-24T20:29:48.000Z,2022
401403901,4014039015,401403901102869401,5,10,Florida,SEC,0,Tennessee,SEC,3,Tennessee,Florida,2,"{'minutes': 13, 'seconds': 5}",2.0,3.0,55,55,4,1,11,False,Pass Reception,Anthony Richardson pass complete to Dante Zanders for 11 yds to the Tenn 44 for a 1ST down,2.8333523583713793,2022-09-24T20:28:51.000Z,2022
401403901,4014039015,401403901101994301,5,3,Florida,SEC,0,Tennessee,SEC,3,Tennessee,Florida,1,"{'minutes': 0, 'seconds': 56}",3.0,3.0,75,75,2,10,4,False,Rush,Anthony Richardson run for 4 yds to the Fla 29,-0.06222348980634162,2022-09-24T20:18:42.000Z,2022
401403901,4014039015,401403901101999901,5,5,Florida,SEC,0,Tennessee,SEC,3,Tennessee,Florida,1,"{'minutes': 0, 'seconds': 0}",3.0,3.0,64,64,1,10,0,False,Rush,Nay'Quan Wright run for no gain to the Fla 36,-1.041155320344064,2022-09-24T20:20:07.000Z,2022
401403901,4014039015,401403901102855701,5,7,Florida,SEC,0,Tennessee,SEC,3,Tennessee,Florida,2,"{'minutes': 14, 'seconds': 42}",3.0,3.0,64,64,2,10,8,False,Rush,Anthony Richardson run for 8 yds to the Fla 44,0.7214509551122265,2022-09-24T20:24:11.000Z,2022
401403901,4014039015,401403901102859901,5,8,Florida,SEC,0,Tennessee,SEC,3,Tennessee,Florida,2,"{'minutes': 14, 'seconds': 0}",3.0,3.0,56,56,3,2,1,False,Rush,Anthony Richardson run for 1 yd to the Fla 45,-0.7793377428742323,2022-09-24T20:24:57.000Z,2022
401403901,4014039015,401403901101989401,5,2,Florida,SEC,0,Tennessee,SEC,3,Tennessee,Florida,1,"{'minutes': 1, 'seconds': 5}",3.0,3.0,75,75,1,10,0,False,Pass Incompletion,Anthony Richardson pass incomplete,-0.7029700220436519,2022-09-24T20:17:50.000Z,2022
401403901,4014039015,401403901101997901,5,4,Florida,SEC,0,Tennessee,SEC,3,Tennessee,Florida,1,"{'minutes': 0, 'seconds': 20}",3.0,3.0,71,71,3,6,7,False,Pass Reception,Anthony Richardson pass complete to Dante Zanders for 7 yds to the Fla 36 for a 1ST down,1.6957560237959841,2022-09-24T20:19:38.000Z,2022
401403901,4014039016,401403901102875803,6,1,Florida,SEC,7,Tennessee,SEC,3,Tennessee,Florida,2,"{'minutes': 12, 'seconds': 41}",2.0,3.0,65,65,1,10,0,False,Kickoff,Adam Mihalek kickoff for 65 yds for a touchback,,2022-09-24T20:29:48.000Z,2022
401403901,4014039016,401403901102884001,6,4,Tennessee,SEC,10,Florida,SEC,7,Tennessee,Florida,2,"{'minutes': 11, 'seconds': 59}",3.0,2.0,96,4,2,4,4,True,Rushing Touchdown,"Hendon Hooker run for 4 yds for a TD, (Chase McGrath KICK)",2.3338902404479605,2022-09-24T20:35:02.000Z,2022
401403901,4014039016,401403901102878901,6,3,Tennessee,SEC,3,Florida,SEC,7,Tennessee,Florida,2,"{'minutes': 12, 'seconds': 10}",3.0,2.0,95,5,1,5,1,False,Rush,Jaylen Wright run for 1 yd to the Fla 4,-0.4501093998890865,2022-09-24T20:34:28.000Z,2022
401403901,4014039016,401403901102877401,6,2,Tennessee,SEC,3,Florida,SEC,7,Tennessee,Florida,2,"{'minutes': 12, 'seconds': 25}",3.0,2.0,25,75,1,10,70,False,Pass Reception,Hendon Hooker pass complete to Bru McCoy for 70 yds to the Fla 5 for a 1ST down,4.193974279162448,2022-09-24T20:34:12.000Z,2022
401403901,4014039017,401403901102884003,7,1,Tennessee,SEC,10,Florida,SEC,7,Tennessee,Florida,2,"{'minutes': 11, 'seconds': 59}",3.0,2.0,35,65,2,9,0,False,Kickoff,Paxton Brooks kickoff for 65 yds for a touchback,,2022-09-24T20:35:02.000Z,2022
401403901,4014039017,401403901102897401,7,6,Florida,SEC,7,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 10, 'seconds': 25}",2.0,3.0,20,20,2,10,-5,False,Penalty,"FLORIDA Penalty, False Start (-5 Yards) to the Tenn 25",,2022-09-24T20:44:56.000Z,2022
401403901,4014039017,401403901102909901,7,9,Florida,SEC,7,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 9, 'seconds': 0}",2.0,3.0,8,8,1,8,1,False,Rush,Trevor Etienne run for 1 yd to the Tenn 7,-0.287548899318045,2022-09-24T20:46:22.000Z,2022
401403901,4014039017,401403901102906901,7,8,Florida,SEC,7,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 9, 'seconds': 30}",2.0,3.0,22,22,3,12,14,False,Pass Reception,Anthony Richardson pass complete to Trent Whittemore for 14 yds to the Tenn 8 for a 1ST down,1.4153940158388565,2022-09-24T20:46:06.000Z,2022
401403901,4014039017,401403901102899901,7,7,Florida,SEC,7,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 10, 'seconds': 0}",2.0,3.0,25,25,2,15,3,False,Rush,Trevor Etienne run for 3 yds to the Tenn 22,-0.2363943420977535,2022-09-24T20:45:18.000Z,2022
401403901,4014039017,401403901102894901,7,5,Florida,SEC,7,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 10, 'seconds': 50}",2.0,3.0,20,20,1,10,0,False,Rush,Trevor Etienne run for no gain to the Tenn 20,-0.374805786232315,2022-09-24T20:44:04.000Z,2022
401403901,4014039017,401403901102888901,7,4,Florida,SEC,7,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 11, 'seconds': 10}",2.0,3.0,58,58,1,10,38,False,Pass Reception,Anthony Richardson pass complete to Ricky Pearsall for 38 yds to the Tenn 20 for a 1ST down,1.9437754830076166,2022-09-24T20:43:41.000Z,2022
401403901,4014039017,401403901102885901,7,3,Florida,SEC,7,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 11, 'seconds': 40}",2.0,3.0,75,75,2,10,17,False,Pass Reception,Anthony Richardson pass complete to Trent Whittemore for 17 yds to the Fla 42 for a 1ST down,2.219021929725658,2022-09-24T20:40:24.000Z,2022
401403901,4014039017,401403901102885001,7,2,Florida,SEC,7,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 11, 'seconds': 49}",2.0,3.0,75,75,1,10,0,False,Pass Incompletion,Anthony Richardson pass incomplete,-0.7029700220436519,2022-09-24T20:39:26.000Z,2022
401403901,4014039017,401403901102917101,7,10,Florida,SEC,14,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 8, 'seconds': 28}",2.0,3.0,7,7,2,7,7,True,Rushing Touchdown,"Anthony Richardson run for 7 yds for a TD, (Adam Mihalek KICK)",2.607148468017737,2022-09-24T20:47:42.000Z,2022
401403901,4014039018,401403901102917103,8,1,Florida,SEC,14,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 8, 'seconds': 28}",2.0,3.0,65,65,2,9,0,False,Kickoff,Adam Mihalek kickoff for 58 yds fair catch by Jimmy Holiday at the Tenn 7,,2022-09-24T20:50:13.000Z,2022
401403901,4014039018,401403901102947802,8,9,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 5, 'seconds': 21}",3.0,1.0,67,33,4,8,0,False,Timeout,"Timeout FLORIDA, clock 05:21",,2022-09-24T20:54:21.000Z,2022
401403901,4014039018,401403901102925401,8,3,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 7, 'seconds': 45}",3.0,2.0,32,68,2,3,-2,False,Rush,Jaylen Wright run for a loss of 2 yards to the Tenn 30,-1.263829815618764,2022-09-24T20:51:19.000Z,2022
401403901,4014039018,401403901102936901,8,6,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 6, 'seconds': 30}",3.0,2.0,65,35,1,10,4,False,Rush,Jaylen Wright run for 4 yds to the Fla 31,-0.0672821190442117,2022-09-24T20:52:48.000Z,2022
401403901,4014039018,401403901102948601,8,10,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 5, 'seconds': 13}",3.0,1.0,67,33,4,8,-5,False,Sack,"Hendon Hooker sacked by Amari Burney for a loss of 5 yards to the Fla 38 Hendon Hooker fumbled, recovered by Fla Ventrell Miller , return for 0 yards",-1.8208143427511203,2022-09-24T20:57:47.000Z,2022
401403901,4014039018,401403901102947801,8,8,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 5, 'seconds': 21}",3.0,2.0,67,33,3,8,0,False,Pass Incompletion,Hendon Hooker pass incomplete to Jacob Warren,-1.0155543538349077,2022-09-24T20:54:21.000Z,2022
401403901,4014039018,401403901102944301,8,7,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 5, 'seconds': 56}",3.0,2.0,69,31,2,6,-2,False,Rush,Jaylen Wright run for a loss of 2 yards to the Fla 33,-1.1237604005928044,2022-09-24T20:53:31.000Z,2022
401403901,4014039018,401403901102928401,8,4,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 7, 'seconds': 15}",3.0,2.0,30,70,3,5,19,False,Pass Reception,Hendon Hooker pass complete to Jalin Hyatt for 19 yds to the Tenn 49 for a 1ST down,2.8135752713608086,2022-09-24T20:52:02.000Z,2022
401403901,4014039018,401403901102918901,8,2,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 8, 'seconds': 10}",3.0,2.0,25,75,1,10,7,False,Rush,Hendon Hooker run for 7 yds to the Tenn 32,0.604642460086338,2022-09-24T20:50:54.000Z,2022
401403901,4014039018,401403901102929901,8,5,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 7, 'seconds': 0}",3.0,2.0,49,51,1,10,16,False,Pass Reception,Hendon Hooker pass complete to Bru McCoy for 16 yds to the Fla 35 for a 1ST down,0.950778420115983,2022-09-24T20:52:20.000Z,2022
401403901,4014039019,401403901102954901,9,2,Florida,SEC,14,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 4, 'seconds': 50}",1.0,3.0,62,62,2,10,0,False,Rush,Montrell Johnson Jr. run for no gain to the Fla 38,-0.6938325521359872,2022-09-24T20:58:36.000Z,2022
401403901,4014039019,401403901102968201,9,5,Florida,SEC,14,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 3, 'seconds': 17}",1.0,3.0,49,49,2,10,-1,False,Rush,Montrell Johnson Jr. run for a loss of 1 yard to the 50 yard line,-1.2238355177572862,2022-09-24T21:00:52.000Z,2022
401403901,4014039019,401403901102974901,9,7,Florida,SEC,14,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 2, 'seconds': 50}",1.0,3.0,50,50,4,11,0,False,Punt,"Jeremy Crawshaw punt for 49 yds, downed at the Tenn 1",,2022-09-24T21:02:25.000Z,2022
401403901,4014039019,401403901102949001,9,1,Florida,SEC,14,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 5, 'seconds': 9}",1.0,3.0,62,62,1,10,0,False,Pass Incompletion,Anthony Richardson pass incomplete,-1.087995077167328,2022-09-24T20:57:59.000Z,2022
401403901,4014039019,401403901102965701,9,4,Florida,SEC,14,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 3, 'seconds': 42}",1.0,3.0,49,49,1,10,0,False,Pass Incompletion,Anthony Richardson pass incomplete to Ricky Pearsall,-1.0955888671820908,2022-09-24T20:59:52.000Z,2022
401403901,4014039019,401403901102969901,9,6,Florida,SEC,14,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 3, 'seconds': 0}",1.0,3.0,50,50,3,11,0,False,Pass Incompletion,Anthony Richardson pass incomplete,-0.6624434770970345,2022-09-24T21:01:34.000Z,2022
401403901,4014039019,401403901102959101,9,3,Florida,SEC,14,Tennessee,SEC,10,Tennessee,Florida,2,"{'minutes': 4, 'seconds': 8}",1.0,3.0,62,62,3,10,13,False,Pass Reception,Anthony Richardson pass complete to Justin Shorter for 13 yds to the Tenn 49 for a 1ST down,2.9725007183455574,2022-09-24T20:59:26.000Z,2022
401403901,40140390110,401403901102986601,10,4,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 1, 'seconds': 33}",3.0,1.0,12,88,2,10,0,False,Rush,Jabari Small run for no gain to the Tenn 12,-0.1687924871141524,2022-09-24T20:24:11.000Z,2022
401403901,40140390110,401403901102986602,10,5,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 1, 'seconds': 33}",3.0,0.0,12,88,3,10,0,False,Timeout,"Timeout FLORIDA, clock 01:33",,2022-09-24T20:24:11.000Z,2022
401403901,40140390110,401403901102995301,10,9,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 0, 'seconds': 46}",2.0,0.0,68,32,2,7,0,False,Timeout,"Timeout TENNESSEE, clock 00:46",,2022-09-24T21:07:46.000Z,2022
401403901,40140390110,401403901102996902,10,12,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 0, 'seconds': 30}",1.0,0.0,80,20,2,7,0,False,Timeout,"Timeout TENNESSEE, clock 00:30",,2022-09-24T21:09:23.000Z,2022
401403901,40140390110,401403901102998202,10,15,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 0, 'seconds': 17}",0.0,0.0,97,3,2,0,0,False,Timeout,"Timeout TENNESSEE, clock 00:17",,2022-09-24T21:11:06.000Z,2022
401403901,40140390110,401403901102998701,10,16,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 0, 'seconds': 12}",0.0,0.0,97,3,2,0,2,False,Penalty,"FLORIDA Penalty, Defensive Holding (2 Yards) to the Fla 1",,2022-09-24T21:13:01.000Z,2022
401403901,40140390110,401403901102999902,10,18,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 0, 'seconds': 0}",0.0,0.0,35,65,0,7,0,False,End of Half,End of 2nd Quarter,,2022-09-24T21:36:00.000Z,2022
401403901,40140390110,401403901102977401,10,1,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 2, 'seconds': 25}",3.0,1.0,1,99,1,10,2,False,Rush,Jabari Small run for 2 yds to the Tenn 3,-0.1549833182162752,2022-09-24T21:03:22.000Z,2022
401403901,40140390110,401403901102989901,10,7,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 1, 'seconds': 0}",3.0,0.0,22,78,1,10,43,False,Pass Reception,Hendon Hooker pass complete to Ramel Keyton for 43 yds to the Fla 35 for a 1ST down,3.2993960185641664,2022-09-24T21:07:06.000Z,2022
401403901,40140390110,401403901102988401,10,6,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 1, 'seconds': 15}",3.0,0.0,12,88,3,10,10,False,Pass Reception,Hendon Hooker pass complete to Princeton Fant for 10 yds to the Tenn 22 for a 1ST down,1.0107242173930135,2022-09-24T21:06:38.000Z,2022
401403901,40140390110,401403901102997701,10,13,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 0, 'seconds': 22}",1.0,0.0,80,20,2,7,16,False,Rush,Hendon Hooker run for 16 yds to the Fla 4 for a 1ST down,1.106598170097162,2022-09-24T21:10:28.000Z,2022
401403901,40140390110,401403901102998201,10,14,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 0, 'seconds': 17}",1.0,0.0,96,4,1,4,1,False,Rush,Jabari Small run for 1 yd to the Fla 3,-0.523234095246118,2022-09-24T21:11:06.000Z,2022
401403901,40140390110,401403901102985702,10,3,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 1, 'seconds': 42}",3.0,1.0,12,88,1,10,0,False,Pass Incompletion,Hendon Hooker pass incomplete,-0.3826565410356668,2022-09-24T21:04:05.000Z,2022
401403901,40140390110,401403901102996901,10,11,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 0, 'seconds': 30}",2.0,0.0,77,23,1,10,3,False,Pass Reception,Hendon Hooker pass complete to Princeton Fant for 3 yds to the Fla 20,-0.1308110107399085,2022-09-24T21:09:23.000Z,2022
401403901,40140390110,401403901102994201,10,8,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 0, 'seconds': 57}",3.0,0.0,65,35,1,10,3,False,Rush,Jabari Small run for 3 yds to the Fla 32,-0.2162251621009335,2022-09-24T21:07:35.000Z,2022
401403901,40140390110,401403901102979901,10,2,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 2, 'seconds': 0}",3.0,1.0,3,97,2,8,9,False,Rush,Jabari Small run for 9 yds to the Tenn 12 for a 1ST down,0.4154031785013679,2022-09-24T21:03:48.000Z,2022
401403901,40140390110,401403901102995901,10,10,Tennessee,SEC,10,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 0, 'seconds': 40}",2.0,0.0,68,32,2,7,9,False,Pass Reception,Hendon Hooker pass complete to Ramel Keyton for 9 yds to the Fla 23 for a 1ST down,0.524836267806661,2022-09-24T21:08:52.000Z,2022
401403901,40140390110,401403901102999201,10,17,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 0, 'seconds': 7}",0.0,0.0,99,1,2,1,1,True,Passing Touchdown,"Hendon Hooker pass complete to Bru McCoy for 1 yd for a TD, (Chase McGrath KICK)",1.900352237473006,2022-09-24T21:14:01.000Z,2022
401403901,40140390111,401403901102999901,11,1,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,2,"{'minutes': 0, 'seconds': 0}",0.0,0.0,35,65,2,7,23,False,Kickoff Return (Offense),"Paxton Brooks kickoff for 58 yds , Xzavier Henderson return for 23 yds to the Fla 30",,2022-09-24T21:15:39.000Z,2022
401403901,40140390112,401403901103849901,12,1,Florida,SEC,14,Tennessee,SEC,17,Tennessee,Florida,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,65,65,1,10,27,False,Kickoff Return (Offense),"Adam Mihalek kickoff for 65 yds , Jimmy Holiday return for 27 yds to the Tenn 27",,2022-09-24T21:37:23.000Z,2022
401403901,40140390112,401403901103865901,12,6,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,3,"{'minutes': 13, 'seconds': 40}",3.0,3.0,75,25,3,7,5,False,Penalty,"FLORIDA Penalty, Defensive Offside (5 Yards) to the Fla 20",,2022-09-24T21:39:47.000Z,2022
401403901,40140390112,401403901103856901,12,3,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,3,"{'minutes': 14, 'seconds': 30}",3.0,3.0,33,67,2,4,39,False,Rush,Jabari Small run for 39 yds to the Fla 28 for a 1ST down,2.8183098493310936,2022-09-24T21:38:13.000Z,2022
401403901,40140390112,401403901103859901,12,5,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,3,"{'minutes': 14, 'seconds': 0}",3.0,3.0,72,28,2,10,3,False,Rush,Jabari Small run for 3 yds to the Fla 25,-0.2204092701735424,2022-09-24T21:39:03.000Z,2022
401403901,40140390112,401403901103868401,12,7,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,3,"{'minutes': 13, 'seconds': 15}",3.0,3.0,80,20,3,2,2,False,Rush,Jaylen Wright run for 2 yds to the Fla 18 for a 1ST down,0.263675624618688,2022-09-24T21:40:17.000Z,2022
401403901,40140390112,401403901103875401,12,9,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,3,"{'minutes': 12, 'seconds': 45}",3.0,3.0,91,9,2,1,2,False,Rush,Jaylen Wright run for 2 yds to the Fla 7 for a 1ST down,-0.224419129671503,2022-09-24T21:41:41.000Z,2022
401403901,40140390112,401403901103877902,12,11,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,3,"{'minutes': 12, 'seconds': 20}",3.0,3.0,93,7,2,7,-9,False,Rush,"Hendon Hooker run for 1 yd to the Fla 6 TENNESSEE Penalty, Offensive Holding (-10 Yards) to the Fla 16",-1.0629534861323755,2022-09-24T21:44:17.000Z,2022
401403901,40140390112,401403901103855901,12,2,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,3,"{'minutes': 14, 'seconds': 40}",3.0,3.0,27,73,1,10,6,False,Pass Reception,Hendon Hooker pass complete to Bru McCoy for 6 yds to the Tenn 33,0.3503911107524118,2022-09-24T21:37:47.000Z,2022
401403901,40140390112,401403901103879101,12,12,Tennessee,SEC,24,Florida,SEC,14,Tennessee,Florida,3,"{'minutes': 12, 'seconds': 8}",3.0,3.0,84,16,2,0,16,True,Passing Touchdown,"Hendon Hooker pass complete to Jabari Small for 16 yds for a TD, (Chase McGrath KICK)",,2022-09-24T21:37:23.000Z,2022
401403901,40140390112,401403901103877901,12,10,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,3,"{'minutes': 12, 'seconds': 20}",3.0,3.0,93,7,1,7,0,False,Pass Incompletion,Hendon Hooker pass incomplete to Bru McCoy,-0.410393837690526,2022-09-24T21:42:09.000Z,2022
401403901,40140390112,401403901103858401,12,4,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,3,"{'minutes': 14, 'seconds': 15}",3.0,3.0,72,28,1,10,0,False,Pass Reception,Hendon Hooker pass complete to Jabari Small for no gain to the Fla 28,-0.512081873784803,2022-09-24T21:38:35.000Z,2022
401403901,40140390112,401403901103874401,12,8,Tennessee,SEC,17,Florida,SEC,14,Tennessee,Florida,3,"{'minutes': 12, 'seconds': 55}",3.0,3.0,82,18,1,10,9,False,Pass Reception,Hendon Hooker pass complete to Bru McCoy for 9 yds to the Fla 9,0.619457208414883,2022-09-24T21:41:23.000Z,2022
401403901,40140390113,401403901103879103,13,1,Tennessee,SEC,24,Florida,SEC,14,Tennessee,Florida,3,"{'minutes': 12, 'seconds': 8}",3.0,3.0,35,65,2,19,0,False,Kickoff,Paxton Brooks kickoff for 65 yds for a touchback,,2022-09-24T21:37:23.000Z,2022
