id,gameId,offense,offenseConference,defense,defenseConference,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,elapsed,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore,season,result_cat,scored,empty,quick_score,explosive
40162832219,401628322,Florida,SEC,Miami,ACC,19,False,4,27,73,"{'minutes': 14, 'seconds': 44}",4,25,75,"{'minutes': 13, 'seconds': 21}","{'minutes': 1, 'seconds': 23}",3,-2,PUNT,True,10,38,10,38,2024,punt,False,True,False,False
40162832221,401628322,Florida,SEC,Miami,ACC,21,True,4,42,58,"{'minutes': 11, 'seconds': 17}",4,100,0,"{'minutes': 7, 'seconds': 14}","{'minutes': 4, 'seconds': 3}",9,58,TD,True,10,38,17,38,2024,touchdown,True,False,False,True
40162832223,401628322,Florida,SEC,Miami,ACC,23,False,4,35,65,"{'minutes': 4, 'seconds': 0}",4,48,52,"{'minutes': 2, 'seconds': 50}","{'minutes': 1, 'seconds': 10}",3,13,INT,True,17,41,17,41,2024,other,False,False,False,False
4016283382,401628338,Florida,SEC,Samford,Southern,2,False,1,57,43,"{'minutes': 14, 'seconds': 6}",1,83,17,"{'minutes': 10, 'seconds': 27}","{'minutes': 3, 'seconds': 39}",6,26,DOWNS,True,0,0,0,0,2024,turnover_downs,False,True,False,False
4016283384,401628338,Florida,SEC,Samford,Southern,4,True,1,14,86,"{'minutes': 4, 'seconds': 48}",1,100,0,"{'minutes': 2, 'seconds': 53}","{'minutes': 1, 'seconds': 55}",4,86,TD,True,0,0,7,0,2024,touchdown,True,False,False,True
4016283386,401628338,Florida,SEC,Samford,Southern,6,False,1,28,72,"{'minutes': 0, 'seconds': 23}",2,100,0,"{'minutes': 13, 'seconds': 52}","{'minutes': 1, 'seconds': 31}",4,72,FUMBLE,True,7,0,7,0,2024,turnover,False,True,False,False
4016283388,401628338,Florida,SEC,Samford,Southern,8,True,2,30,70,"{'minutes': 9, 'seconds': 20}",2,100,0,"{'minutes': 7, 'seconds': 2}","{'minutes': 2, 'seconds': 18}",5,70,TD,True,7,0,14,0,2024,touchdown,True,False,False,True
40162833810,401628338,Florida,SEC,Samford,Southern,10,False,2,20,80,"{'minutes': 3, 'seconds': 58}",2,24,76,"{'minutes': 1, 'seconds': 48}","{'minutes': 2, 'seconds': 10}",3,4,PUNT,True,14,0,14,0,2024,punt,False,True,False,False
40162833812,401628338,Florida,SEC,Samford,Southern,12,False,2,21,79,"{'minutes': 1, 'seconds': 3}",2,53,47,"{'minutes': 0, 'seconds': 2}","{'minutes': 1, 'seconds': 1}",8,32,DOWNS,True,14,0,14,0,2024,turnover_downs,False,True,False,False
40162833814,401628338,Florida,SEC,Samford,Southern,14,True,3,31,69,"{'minutes': 14, 'seconds': 45}",3,100,0,"{'minutes': 13, 'seconds': 38}","{'minutes': 1, 'seconds': 7}",4,69,TD,True,14,0,21,0,2024,touchdown,True,False,False,True
40162833816,401628338,Florida,SEC,Samford,Southern,16,True,3,25,75,"{'minutes': 7, 'seconds': 40}",3,100,0,"{'minutes': 5, 'seconds': 52}","{'minutes': 1, 'seconds': 48}",4,75,TD,True,21,7,28,7,2024,touchdown,True,False,False,True
40162833818,401628338,Florida,SEC,Samford,Southern,18,True,3,37,63,"{'minutes': 4, 'seconds': 55}",4,93,7,"{'minutes': 13, 'seconds': 18}","{'minutes': 6, 'seconds': 37}",15,56,FG,True,28,7,31,7,2024,field_goal,True,False,False,True
40162833820,401628338,Florida,SEC,Samford,Southern,20,True,4,15,85,"{'minutes': 10, 'seconds': 8}",4,100,0,"{'minutes': 9, 'seconds': 55}","{'minutes': 0, 'seconds': 13}",1,85,TD,True,38,7,38,7,2024,touchdown,True,False,True,True
40162833822,401628338,Florida,SEC,Samford,Southern,22,False,4,37,63,"{'minutes': 8, 'seconds': 10}",4,45,55,"{'minutes': 6, 'seconds': 23}","{'minutes': 1, 'seconds': 47}",3,8,PUNT,True,38,7,38,7,2024,punt,False,True,False,False
40162833824,401628338,Florida,SEC,Samford,Southern,24,True,4,71,29,"{'minutes': 2, 'seconds': 57}",4,100,0,"{'minutes': 0, 'seconds': 48}","{'minutes': 2, 'seconds': 9}",6,29,TD,True,38,7,45,7,2024,touchdown,True,False,False,False
4016283532,401628353,Florida,SEC,Texas A&M,SEC,2,False,1,35,65,"{'minutes': 8, 'seconds': 14}",1,50,50,"{'minutes': 5, 'seconds': 28}","{'minutes': 2, 'seconds': 46}",5,15,PUNT,True,0,3,0,3,2024,punt,False,True,False,False
4016283534,401628353,Florida,SEC,Texas A&M,SEC,4,False,1,27,73,"{'minutes': 0, 'seconds': 18}",2,10,90,"{'minutes': 13, 'seconds': 21}","{'minutes': 1, 'seconds': 57}",3,-17,PUNT,True,0,10,0,10,2024,punt,False,True,False,False
4016283536,401628353,Florida,SEC,Texas A&M,SEC,6,False,2,0,100,"{'minutes': 9, 'seconds': 47}",2,0,100,"{'minutes': 8, 'seconds': 7}","{'minutes': 1, 'seconds': 40}",4,38,PUNT,True,0,13,0,13,2024,punt,False,True,False,False
4016283538,401628353,Florida,SEC,Texas A&M,SEC,8,False,2,0,100,"{'minutes': 0, 'seconds': 52}",2,0,100,"{'minutes': 0, 'seconds': 1}","{'minutes': 0, 'seconds': 51}",7,27,INT,True,0,13,0,20,2024,other,False,False,False,False
40162835310,401628353,Florida,SEC,Texas A&M,SEC,9,True,3,0,100,"{'minutes': 15, 'seconds': 0}",3,0,100,"{'minutes': 11, 'seconds': 49}","{'minutes': 3, 'seconds': 11}",7,75,TD,True,0,20,7,20,2024,touchdown,True,False,False,True
40162835312,401628353,Florida,SEC,Texas A&M,SEC,11,False,3,27,73,"{'minutes': 11, 'seconds': 0}",3,21,79,"{'minutes': 9, 'seconds': 15}","{'minutes': 1, 'seconds': 45}",3,-6,PUNT,True,7,26,7,26,2024,punt,False,True,False,False
40162835314,401628353,Florida,SEC,Texas A&M,SEC,13,True,3,13,87,"{'minutes': 7, 'seconds': 15}",3,36,64,"{'minutes': 5, 'seconds': 29}","{'minutes': 1, 'seconds': 46}",4,23,INT TD,True,7,26,7,33,2024,touchdown,True,False,False,False
40162835315,401628353,Florida,SEC,Texas A&M,SEC,14,True,3,0,100,"{'minutes': 5, 'seconds': 29}",3,0,100,"{'minutes': 1, 'seconds': 4}","{'minutes': 4, 'seconds': 25}",10,72,TD,True,7,33,14,33,2024,touchdown,True,False,False,True
40162835317,401628353,Florida,SEC,Texas A&M,SEC,16,True,4,22,78,"{'minutes': 8, 'seconds': 28}",4,0,100,"{'minutes': 5, 'seconds': 13}","{'minutes': 3, 'seconds': 15}",9,78,TD,True,14,33,20,33,2024,touchdown,True,False,False,True
40162835319,401628353,Florida,SEC,Texas A&M,SEC,18,False,4,23,77,"{'minutes': 3, 'seconds': 24}",4,39,61,"{'minutes': 2, 'seconds': 37}","{'minutes': 0, 'seconds': 47}",2,16,INT,True,20,33,20,33,2024,other,False,False,False,False
4016283672,401628367,Florida,SEC,Mississippi State,SEC,2,False,1,72,72,"{'minutes': 13, 'seconds': 17}",1,65,65,"{'minutes': 11, 'seconds': 31}","{'minutes': 1, 'seconds': 46}",3,7,PUNT,False,0,0,0,0,2024,punt,False,True,False,False
4016283674,401628367,Florida,SEC,Mississippi State,SEC,4,True,1,84,84,"{'minutes': 9, 'seconds': 56}",1,0,0,"{'minutes': 3, 'seconds': 39}","{'minutes': 6, 'seconds': 17}",13,84,TD,False,0,0,7,0,2024,touchdown,True,False,False,True
4016283676,401628367,Florida,SEC,Mississippi State,SEC,6,False,1,75,75,"{'minutes': 0, 'seconds': 21}",2,60,60,"{'minutes': 14, 'seconds': 51}","{'minutes': 0, 'seconds': 30}",2,27,FUMBLE,False,7,7,7,7,2024,turnover,False,True,False,False
4016283678,401628367,Florida,SEC,Mississippi State,SEC,8,True,2,65,65,"{'minutes': 13, 'seconds': 42}",2,0,0,"{'minutes': 10, 'seconds': 56}","{'minutes': 2, 'seconds': 46}",7,65,TD,False,7,7,14,7,2024,touchdown,True,False,False,True
40162836710,401628367,Florida,SEC,Mississippi State,SEC,10,True,2,44,44,"{'minutes': 9, 'seconds': 36}",2,0,0,"{'minutes': 9, 'seconds': 2}","{'minutes': 0, 'seconds': 34}",2,44,TD,False,14,7,21,7,2024,touchdown,True,False,True,True
40162836712,401628367,Florida,SEC,Mississippi State,SEC,12,True,2,91,91,"{'minutes': 4, 'seconds': 16}",2,0,0,"{'minutes': 1, 'seconds': 17}","{'minutes': 2, 'seconds': 59}",10,91,TD,False,21,7,28,7,2024,touchdown,True,False,False,True
40162836714,401628367,Florida,SEC,Mississippi State,SEC,14,False,2,75,75,"{'minutes': 0, 'seconds': 23}",2,72,72,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 23}",1,3,END OF HALF,False,28,14,28,14,2024,end_of_half,False,False,False,False
40162836715,401628367,Florida,SEC,Mississippi State,SEC,15,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,67,67,"{'minutes': 13, 'seconds': 21}","{'minutes': 1, 'seconds': 39}",3,8,PUNT,False,28,14,28,14,2024,punt,False,True,False,False
40162836717,401628367,Florida,SEC,Mississippi State,SEC,17,True,3,75,75,"{'minutes': 6, 'seconds': 38}",3,0,0,"{'minutes': 3, 'seconds': 37}","{'minutes': 3, 'seconds': 1}",8,75,TD,False,28,21,35,21,2024,touchdown,True,False,False,True
40162836719,401628367,Florida,SEC,Mississippi State,SEC,19,True,4,93,93,"{'minutes': 14, 'seconds': 13}",4,0,0,"{'minutes': 8, 'seconds': 24}","{'minutes': 5, 'seconds': 49}",10,93,TD,False,35,21,42,21,2024,touchdown,True,False,False,True
40162836721,401628367,Florida,SEC,Mississippi State,SEC,21,True,4,50,50,"{'minutes': 4, 'seconds': 26}",4,29,29,"{'minutes': 2, 'seconds': 34}","{'minutes': 1, 'seconds': 52}",6,21,FG,False,42,28,45,28,2024,field_goal,True,False,False,False
4016283802,401628380,Florida,SEC,UCF,Big 12,1,True,1,25,75,"{'minutes': 14, 'seconds': 57}",1,97,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 7, 'seconds': 58}",15,75,TD,True,0,0,7,0,2024,touchdown,True,False,False,True
4016283806,401628380,Florida,SEC,UCF,Big 12,3,False,1,13,87,"{'minutes': 2, 'seconds': 27}",1,14,86,"{'minutes': 0, 'seconds': 6}","{'minutes': 2, 'seconds': 23}",3,1,PUNT,True,7,3,7,3,2024,punt,False,True,False,False
4016283808,401628380,Florida,SEC,UCF,Big 12,5,True,2,57,43,"{'minutes': 14, 'seconds': 0}",2,97,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 11}",3,43,TD,True,7,3,14,3,2024,touchdown,True,False,True,True
40162838011,401628380,Florida,SEC,UCF,Big 12,7,False,2,22,78,"{'minutes': 10, 'seconds': 31}",2,44,56,"{'minutes': 7, 'seconds': 41}","{'minutes': 2, 'seconds': 57}",4,22,PUNT,True,14,3,14,3,2024,punt,False,True,False,False
40162838013,401628380,Florida,SEC,UCF,Big 12,9,True,2,42,58,"{'minutes': 5, 'seconds': 40}",2,97,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 3, 'seconds': 50}",9,58,TD,True,14,3,21,3,2024,touchdown,True,False,False,True
40162838016,401628380,Florida,SEC,UCF,Big 12,11,True,2,44,56,"{'minutes': 0, 'seconds': 48}",2,90,10,"{'minutes': 0, 'seconds': 4}","{'minutes': 0, 'seconds': 44}",7,46,FG,True,21,3,24,3,2024,field_goal,True,False,False,True
40162838021,401628380,Florida,SEC,UCF,Big 12,13,False,3,25,75,"{'minutes': 6, 'seconds': 24}",3,65,35,"{'minutes': 0, 'seconds': 45}","{'minutes': 5, 'seconds': 49}",10,40,MISSED FG,True,24,6,24,6,2024,field_goal,True,False,False,True
40162838023,401628380,Florida,SEC,UCF,Big 12,15,False,4,22,78,"{'minutes': 13, 'seconds': 26}",4,40,60,"{'minutes': 11, 'seconds': 28}","{'minutes': 2, 'seconds': 1}",4,18,PUNT,True,24,6,24,6,2024,punt,False,True,False,False
40162838026,401628380,Florida,SEC,UCF,Big 12,17,False,4,25,75,"{'minutes': 7, 'seconds': 49}",4,50,50,"{'minutes': 4, 'seconds': 27}","{'minutes': 3, 'seconds': 30}",5,25,PUNT,True,24,13,24,13,2024,punt,False,True,False,False
40162838028,401628380,Florida,SEC,UCF,Big 12,19,False,4,21,79,"{'minutes': 1, 'seconds': 48}",4,32,68,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 48}",6,11,Uncategorized,True,24,13,24,13,2024,other,False,False,False,False
4016283912,401628391,Florida,SEC,Tennessee,SEC,2,False,1,74,74,"{'minutes': 12, 'seconds': 32}",1,44,44,"{'minutes': 9, 'seconds': 58}","{'minutes': 2, 'seconds': 34}",5,30,PUNT,False,0,0,0,0,2024,punt,False,True,False,False
4016283914,401628391,Florida,SEC,Tennessee,SEC,4,True,1,51,51,"{'minutes': 8, 'seconds': 6}",1,24,24,"{'minutes': 3, 'seconds': 15}","{'minutes': 4, 'seconds': 51}",10,27,FG,False,0,0,3,0,2024,field_goal,True,False,False,False
4016283916,401628391,Florida,SEC,Tennessee,SEC,6,False,2,90,90,"{'minutes': 14, 'seconds': 20}",2,18,18,"{'minutes': 8, 'seconds': 16}","{'minutes': 6, 'seconds': 4}",11,72,DOWNS,False,3,0,3,0,2024,turnover_downs,False,True,False,False
4016283918,401628391,Florida,SEC,Tennessee,SEC,8,False,2,80,80,"{'minutes': 6, 'seconds': 36}",2,1,1,"{'minutes': 3, 'seconds': 18}","{'minutes': 3, 'seconds': 18}",7,79,FUMBLE,False,3,0,3,0,2024,turnover,False,True,False,False
40162839110,401628391,Florida,SEC,Tennessee,SEC,10,False,2,22,22,"{'minutes': 1, 'seconds': 11}",2,30,30,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 11}",3,-8,END OF HALF,False,3,0,3,0,2024,end_of_half,False,False,False,False
40162839111,401628391,Florida,SEC,Tennessee,SEC,11,False,3,87,87,"{'minutes': 15, 'seconds': 0}",3,94,94,"{'minutes': 13, 'seconds': 13}","{'minutes': 1, 'seconds': 47}",3,-7,PUNT,False,3,0,3,0,2024,punt,False,True,False,False
40162839113,401628391,Florida,SEC,Tennessee,SEC,13,True,3,92,92,"{'minutes': 11, 'seconds': 32}",3,0,0,"{'minutes': 7, 'seconds': 18}","{'minutes': 4, 'seconds': 14}",9,92,TD,False,3,0,10,0,2024,touchdown,True,False,False,True
40162839115,401628391,Florida,SEC,Tennessee,SEC,15,False,3,75,75,"{'minutes': 2, 'seconds': 57}",3,75,75,"{'minutes': 2, 'seconds': 47}","{'minutes': 0, 'seconds': 10}",1,0,INT,False,10,7,10,7,2024,other,False,False,False,False
40162839117,401628391,Florida,SEC,Tennessee,SEC,17,False,3,75,75,"{'minutes': 1, 'seconds': 37}",4,39,39,"{'minutes': 14, 'seconds': 4}","{'minutes': 2, 'seconds': 33}",7,36,DOWNS,False,10,10,10,10,2024,turnover_downs,False,True,False,False
40162839119,401628391,Florida,SEC,Tennessee,SEC,19,False,4,94,94,"{'minutes': 12, 'seconds': 12}",4,97,97,"{'minutes': 10, 'seconds': 11}","{'minutes': 2, 'seconds': 1}",3,-3,PUNT,False,10,10,10,10,2024,punt,False,True,False,False
40162839121,401628391,Florida,SEC,Tennessee,SEC,21,False,4,75,75,"{'minutes': 9, 'seconds': 42}",4,68,68,"{'minutes': 8, 'seconds': 9}","{'minutes': 1, 'seconds': 33}",3,7,PUNT,False,10,17,10,17,2024,punt,False,True,False,False
40162839123,401628391,Florida,SEC,Tennessee,SEC,23,False,4,47,47,"{'minutes': 6, 'seconds': 55}",4,47,47,"{'minutes': 4, 'seconds': 17}","{'minutes': 2, 'seconds': 38}",4,0,PUNT,False,10,17,10,17,2024,punt,False,True,False,False
40162839125,401628391,Florida,SEC,Tennessee,SEC,25,True,4,31,31,"{'minutes': 2, 'seconds': 31}",4,0,0,"{'minutes': 0, 'seconds': 29}","{'minutes': 2, 'seconds': 2}",4,31,TD,False,10,17,17,17,2024,touchdown,True,False,False,False
40162839127,401628391,Florida,SEC,Tennessee,SEC,27,False,5,25,25,"{'minutes': 0, 'seconds': 0}",5,29,29,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 0}",4,-4,MISSED FG,False,17,17,17,17,2024,field_goal,True,False,False,False
4016283931,401628393,Florida,SEC,Kentucky,SEC,1,True,1,27,73,"{'minutes': 14, 'seconds': 53}",1,90,10,"{'minutes': 10, 'seconds': 27}","{'minutes': 4, 'seconds': 26}",10,63,FG,True,0,0,3,0,2024,field_goal,True,False,False,True
4016283933,401628393,Florida,SEC,Kentucky,SEC,3,False,1,9,91,"{'minutes': 8, 'seconds': 35}",1,33,67,"{'minutes': 6, 'seconds': 3}","{'minutes': 2, 'seconds': 32}",5,24,PUNT,True,3,0,3,0,2024,punt,False,True,False,False
4016283935,401628393,Florida,SEC,Kentucky,SEC,5,True,1,20,80,"{'minutes': 3, 'seconds': 17}",2,85,15,"{'minutes': 14, 'seconds': 13}","{'minutes': 4, 'seconds': 4}",9,65,FG,True,3,0,6,0,2024,field_goal,True,False,False,True
4016283937,401628393,Florida,SEC,Kentucky,SEC,7,False,2,20,80,"{'minutes': 11, 'seconds': 59}",2,20,80,"{'minutes': 11, 'seconds': 32}","{'minutes': 0, 'seconds': 27}",3,0,PUNT,True,6,6,6,6,2024,punt,False,True,False,False
4016283939,401628393,Florida,SEC,Kentucky,SEC,9,True,2,35,65,"{'minutes': 9, 'seconds': 25}",2,100,0,"{'minutes': 8, 'seconds': 15}","{'minutes': 1, 'seconds': 10}",3,65,TD,True,6,6,13,6,2024,touchdown,True,False,True,True
40162839311,401628393,Florida,SEC,Kentucky,SEC,11,False,2,46,54,"{'minutes': 6, 'seconds': 53}",2,53,47,"{'minutes': 6, 'seconds': 10}","{'minutes': 0, 'seconds': 43}",2,7,INT,True,13,6,13,6,2024,other,False,False,False,False
40162839313,401628393,Florida,SEC,Kentucky,SEC,13,True,2,2,98,"{'minutes': 4, 'seconds': 24}",2,100,0,"{'minutes': 2, 'seconds': 10}","{'minutes': 2, 'seconds': 14}",4,98,TD,True,13,6,20,6,2024,touchdown,True,False,False,True
40162839315,401628393,Florida,SEC,Kentucky,SEC,15,True,2,99,1,"{'minutes': 1, 'seconds': 46}",2,100,0,"{'minutes': 1, 'seconds': 44}","{'minutes': 0, 'seconds': 2}",1,1,TD,True,27,6,27,6,2024,touchdown,True,False,True,False
40162839316,401628393,Florida,SEC,Kentucky,SEC,16,True,2,25,75,"{'minutes': 1, 'seconds': 30}",2,25,75,"{'minutes': 0, 'seconds': 2}","{'minutes': 1, 'seconds': 28}",3,0,PUNT TD,True,27,13,27,13,2024,touchdown,True,False,True,False
40162839319,401628393,Florida,SEC,Kentucky,SEC,19,True,3,23,77,"{'minutes': 8, 'seconds': 28}",3,100,0,"{'minutes': 3, 'seconds': 27}","{'minutes': 5, 'seconds': 1}",8,77,TD,True,27,13,27,20,2024,touchdown,True,False,False,True
40162839321,401628393,Florida,SEC,Kentucky,SEC,21,False,4,22,78,"{'minutes': 10, 'seconds': 35}",4,25,75,"{'minutes': 8, 'seconds': 5}","{'minutes': 2, 'seconds': 30}",3,3,PUNT,True,34,20,34,20,2024,punt,False,True,False,False
40162839323,401628393,Florida,SEC,Kentucky,SEC,23,False,4,41,59,"{'minutes': 5, 'seconds': 50}",4,100,0,"{'minutes': 3, 'seconds': 31}","{'minutes': 2, 'seconds': 19}",5,59,TD,True,34,20,34,20,2024,touchdown,True,False,False,True
40162839326,401628393,Florida,SEC,Kentucky,SEC,26,False,4,37,63,"{'minutes': 2, 'seconds': 49}",4,56,44,"{'minutes': 0, 'seconds': 0}","{'minutes': 2, 'seconds': 49}",5,19,END OF GAME,True,41,20,48,20,2024,end_of_half,False,False,False,False
4016284082,401628408,Florida,SEC,Georgia,SEC,2,False,1,87,87,"{'minutes': 11, 'seconds': 40}",1,70,70,"{'minutes': 8, 'seconds': 25}","{'minutes': 3, 'seconds': 15}",6,17,PUNT,False,0,0,0,0,2024,punt,False,True,False,False
4016284084,401628408,Florida,SEC,Georgia,SEC,4,False,1,75,75,"{'minutes': 2, 'seconds': 10}",1,71,71,"{'minutes': 0, 'seconds': 13}","{'minutes': 1, 'seconds': 57}",3,4,PUNT,False,0,3,0,3,2024,punt,False,True,False,False
4016284086,401628408,Florida,SEC,Georgia,SEC,6,True,2,43,43,"{'minutes': 13, 'seconds': 48}",2,0,0,"{'minutes': 13, 'seconds': 42}","{'minutes': 0, 'seconds': 6}",1,43,TD,False,7,3,7,3,2024,touchdown,True,False,True,True
4016284088,401628408,Florida,SEC,Georgia,SEC,8,True,2,51,51,"{'minutes': 11, 'seconds': 47}",2,14,14,"{'minutes': 7, 'seconds': 22}","{'minutes': 4, 'seconds': 25}",10,37,FG,False,7,3,10,3,2024,field_goal,True,False,False,False
40162840810,401628408,Florida,SEC,Georgia,SEC,10,False,2,75,75,"{'minutes': 5, 'seconds': 14}",2,69,69,"{'minutes': 3, 'seconds': 52}","{'minutes': 1, 'seconds': 22}",3,6,PUNT,False,10,3,10,3,2024,punt,False,True,False,False
40162840812,401628408,Florida,SEC,Georgia,SEC,12,False,2,94,94,"{'minutes': 1, 'seconds': 32}",2,96,96,"{'minutes': 1, 'seconds': 13}","{'minutes': 0, 'seconds': 19}",3,-2,PUNT,False,10,3,10,3,2024,punt,False,True,False,False
40162840814,401628408,Florida,SEC,Georgia,SEC,14,True,2,75,75,"{'minutes': 0, 'seconds': 43}",2,35,35,"{'minutes': 0, 'seconds': 3}","{'minutes': 0, 'seconds': 40}",8,40,FG,False,10,6,13,6,2024,field_goal,True,False,False,True
40162840816,401628408,Florida,SEC,Georgia,SEC,16,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,69,69,"{'minutes': 14, 'seconds': 11}","{'minutes': 0, 'seconds': 49}",3,6,PUNT,False,13,6,13,6,2024,punt,False,True,False,False
40162840818,401628408,Florida,SEC,Georgia,SEC,18,False,3,50,50,"{'minutes': 13, 'seconds': 5}",3,45,45,"{'minutes': 11, 'seconds': 11}","{'minutes': 1, 'seconds': 54}",3,5,PUNT,False,13,6,13,6,2024,punt,False,True,False,False
40162840820,401628408,Florida,SEC,Georgia,SEC,20,False,3,67,67,"{'minutes': 7, 'seconds': 1}",3,33,33,"{'minutes': 2, 'seconds': 50}","{'minutes': 4, 'seconds': 11}",10,3,FUMBLE,False,13,13,13,13,2024,turnover,False,True,False,False
40162840822,401628408,Florida,SEC,Georgia,SEC,22,False,3,75,75,"{'minutes': 1, 'seconds': 20}",4,79,79,"{'minutes': 14, 'seconds': 44}","{'minutes': 1, 'seconds': 36}",3,-4,PUNT,False,13,20,13,20,2024,punt,False,True,False,False
40162840824,401628408,Florida,SEC,Georgia,SEC,24,False,4,63,63,"{'minutes': 12, 'seconds': 42}",4,60,60,"{'minutes': 11, 'seconds': 20}","{'minutes': 1, 'seconds': 22}",3,3,PUNT,False,13,20,13,20,2024,punt,False,True,False,False
40162840826,401628408,Florida,SEC,Georgia,SEC,26,True,4,55,55,"{'minutes': 9, 'seconds': 58}",4,0,0,"{'minutes': 7, 'seconds': 29}","{'minutes': 2, 'seconds': 29}",5,55,TD,False,13,20,20,20,2024,touchdown,True,False,False,True
40162840828,401628408,Florida,SEC,Georgia,SEC,28,False,4,83,83,"{'minutes': 4, 'seconds': 1}",4,83,83,"{'minutes': 3, 'seconds': 47}","{'minutes': 0, 'seconds': 14}",1,0,INT,False,20,27,20,27,2024,other,False,False,False,False
40162840830,401628408,Florida,SEC,Georgia,SEC,30,False,4,75,75,"{'minutes': 3, 'seconds': 3}",4,62,62,"{'minutes': 1, 'seconds': 18}","{'minutes': 1, 'seconds': 45}",8,13,DOWNS,False,20,34,20,34,2024,turnover_downs,False,True,False,False
4016284172,401628417,Florida,SEC,Texas,SEC,2,False,1,68,68,"{'minutes': 10, 'seconds': 8}",1,52,52,"{'minutes': 6, 'seconds': 38}","{'minutes': 3, 'seconds': 30}",5,16,PUNT,False,0,0,0,0,2024,punt,False,True,False,False
4016284174,401628417,Florida,SEC,Texas,SEC,4,False,1,75,75,"{'minutes': 3, 'seconds': 43}",1,80,80,"{'minutes': 3, 'seconds': 17}","{'minutes': 0, 'seconds': 26}",3,0,FUMBLE,False,0,7,0,7,2024,turnover,False,True,False,False
4016284176,401628417,Florida,SEC,Texas,SEC,6,False,1,84,84,"{'minutes': 3, 'seconds': 11}",2,62,62,"{'minutes': 14, 'seconds': 51}","{'minutes': 3, 'seconds': 20}",5,22,PUNT,False,0,14,0,14,2024,punt,False,True,False,False
4016284178,401628417,Florida,SEC,Texas,SEC,8,False,2,54,54,"{'minutes': 12, 'seconds': 56}",2,12,12,"{'minutes': 10, 'seconds': 6}","{'minutes': 2, 'seconds': 50}",5,42,MISSED FG,False,0,14,0,14,2024,field_goal,True,False,False,True
40162841710,401628417,Florida,SEC,Texas,SEC,10,False,2,83,83,"{'minutes': 7, 'seconds': 47}",2,85,85,"{'minutes': 6, 'seconds': 5}","{'minutes': 1, 'seconds': 42}",3,-2,PUNT,False,0,14,0,14,2024,punt,False,True,False,False
40162841712,401628417,Florida,SEC,Texas,SEC,12,False,2,83,83,"{'minutes': 5, 'seconds': 54}",2,48,48,"{'minutes': 1, 'seconds': 46}","{'minutes': 4, 'seconds': 8}",8,35,PUNT,False,0,21,0,21,2024,punt,False,True,False,False
40162841714,401628417,Florida,SEC,Texas,SEC,14,False,2,75,75,"{'minutes': 1, 'seconds': 19}",2,63,63,"{'minutes': 0, 'seconds': 58}","{'minutes': 0, 'seconds': 21}",2,12,INT,False,0,28,0,28,2024,other,False,False,False,False
40162841716,401628417,Florida,SEC,Texas,SEC,16,False,2,75,75,"{'minutes': 0, 'seconds': 23}",2,67,67,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 23}",1,8,END OF HALF,False,0,35,0,35,2024,end_of_half,False,False,False,False
40162841717,401628417,Florida,SEC,Texas,SEC,17,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,66,66,"{'minutes': 14, 'seconds': 19}","{'minutes': 0, 'seconds': 41}",2,9,INT,False,0,35,0,35,2024,other,False,False,False,False
40162841719,401628417,Florida,SEC,Texas,SEC,19,True,3,75,75,"{'minutes': 12, 'seconds': 52}",3,5,5,"{'minutes': 7, 'seconds': 3}","{'minutes': 5, 'seconds': 49}",15,70,FG,False,0,42,3,42,2024,field_goal,True,False,False,True
40162841721,401628417,Florida,SEC,Texas,SEC,21,True,3,56,56,"{'minutes': 6, 'seconds': 14}",3,0,0,"{'minutes': 1, 'seconds': 30}","{'minutes': 4, 'seconds': 44}",9,56,TD,False,3,42,10,42,2024,touchdown,True,False,False,True
40162841723,401628417,Florida,SEC,Texas,SEC,23,False,4,78,78,"{'minutes': 14, 'seconds': 55}",4,74,74,"{'minutes': 13, 'seconds': 53}","{'minutes': 1, 'seconds': 2}",3,4,PUNT,False,10,49,10,49,2024,punt,False,True,False,False
40162841725,401628417,Florida,SEC,Texas,SEC,25,True,4,67,67,"{'minutes': 11, 'seconds': 40}",4,0,0,"{'minutes': 8, 'seconds': 27}","{'minutes': 3, 'seconds': 13}",7,67,TD,False,10,49,17,49,2024,touchdown,True,False,False,True
4016284202,401628420,Florida,SEC,LSU,SEC,2,False,1,54,46,"{'minutes': 12, 'seconds': 42}",1,47,53,"{'minutes': 11, 'seconds': 10}","{'minutes': 1, 'seconds': 32}",3,-7,PUNT,True,0,0,0,0,2024,punt,False,True,False,False
