gameId,driveId,id,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,defenseConference,defenseScore,home,away,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock,season,decision
401403904,40140390425,401403904104999903,25,7,Florida,SEC,52,Eastern Washington,Big Sky,17,Florida,Eastern Washington,4,"{'minutes': 0, 'seconds': 0}",3.0,3.0,81,19,0,9,0,False,End of Game,End of 4th Quarter,,2022-10-02T19:09:49.000Z,2022,other
401403904,40140390425,401403904104968703,25,2,Florida,SEC,52,Eastern Washington,Big Sky,17,Florida,Eastern Washington,4,"{'minutes': 3, 'seconds': 12}",3.0,3.0,24,76,1,10,20,False,Rush,Lorenzo Lingard run for 20 yds to the Fla 44 for a 1ST down,1.7754355620364848,2022-10-02T19:09:49.000Z,2022,go
401403904,40140390425,401403904104968704,25,3,Florida,SEC,52,Eastern Washington,Big Sky,17,Florida,Eastern Washington,4,"{'minutes': 3, 'seconds': 12}",3.0,3.0,44,56,1,10,26,False,Rush,Eddie Battle run for 26 yds to the EWash 30 for a 1ST down,1.555939648456535,2022-10-02T19:09:49.000Z,2022,go
401403904,40140390425,401403904104968705,25,4,Florida,SEC,52,Eastern Washington,Big Sky,17,Florida,Eastern Washington,4,"{'minutes': 3, 'seconds': 12}",3.0,3.0,70,30,1,10,6,False,Rush,Eddie Battle run for 6 yds to the EWash 24,0.211009257059727,2022-10-02T19:09:49.000Z,2022,go
401403904,40140390425,401403904104968706,25,5,Florida,SEC,52,Eastern Washington,Big Sky,17,Florida,Eastern Washington,4,"{'minutes': 3, 'seconds': 12}",3.0,3.0,76,24,2,4,4,False,Rush,Carlson Joseph run for 4 yds to the EWash 20 for a 1ST down,-0.014693853168655,2022-10-02T19:09:49.000Z,2022,go
401403904,40140390425,401403904104999901,25,6,Florida,SEC,52,Eastern Washington,Big Sky,17,Florida,Eastern Washington,4,"{'minutes': 0, 'seconds': 0}",3.0,3.0,80,20,1,10,1,False,Rush,Carlson Joseph run for 1 yd to the EWash 19,-0.289944449954191,2022-10-02T19:09:49.000Z,2022,go
401403910,4014039101,401403910101849902,1,1,Florida,SEC,0,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 15, 'seconds': 0}",3.0,3.0,35,65,1,10,0,False,Kickoff,Trey Smack kickoff for 65 yds for a touchback,,2022-10-08T16:02:51.000Z,2022,other
401403910,4014039102,401403910101925104,2,6,Florida,SEC,0,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 7, 'seconds': 48}",3.0,3.0,48,52,4,2,0,False,Punt,"Jeremy Crawshaw punt for 42 yds, fair catch by Luther Burden III at the Misso 10",,2022-10-08T16:15:58.000Z,2022,punt
401403910,4014039102,401403910101904902,2,1,Florida,SEC,0,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 9, 'seconds': 50}",3.0,3.0,20,80,1,10,20,False,Pass Reception,Anthony Richardson pass complete to Justin Shorter for 20 yds to the Fla 40 for a 1ST down,1.6291571914614271,2022-10-08T16:13:19.000Z,2022,go
401403910,4014039102,401403910101904903,2,2,Florida,SEC,0,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 9, 'seconds': 50}",3.0,3.0,40,60,1,10,1,False,Rush,Montrell Johnson Jr. run for 1 yd to the Fla 41,-0.9114215282702052,2022-10-08T16:13:19.000Z,2022,go
401403910,4014039102,401403910101904904,2,3,Florida,SEC,0,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 9, 'seconds': 50}",3.0,3.0,41,59,2,9,0,False,Pass Incompletion,Anthony Richardson pass incomplete to Justin Shorter,-0.842820543035316,2022-10-08T16:13:19.000Z,2022,go
401403910,4014039102,401403910101904905,2,4,Florida,SEC,0,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 9, 'seconds': 50}",3.0,3.0,41,59,3,9,7,False,Pass Reception,Anthony Richardson pass complete to Xzavier Henderson for 7 yds to the Fla 48,0.3652887592254412,2022-10-08T16:13:19.000Z,2022,go
401403910,4014039102,401403910101925101,2,5,Florida,SEC,0,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 7, 'seconds': 48}",3.0,3.0,48,52,4,2,0,False,Punt,"Jeremy Crawshaw punt for 42 yds, fair catch by Luther Burden III at the Misso 10",,2022-10-08T16:15:58.000Z,2022,punt
401403910,4014039104,401403910101956605,4,3,Florida,SEC,0,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 4, 'seconds': 33}",3.0,2.0,80,20,3,6,0,False,Pass Incompletion,Anthony Richardson pass incomplete to Xzavier Henderson,-0.629075287812727,2022-10-08T16:28:24.000Z,2022,go
401403910,4014039104,401403910101956604,4,2,Florida,SEC,0,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 4, 'seconds': 33}",3.0,2.0,77,23,2,9,3,False,Rush,Nay'Quan Wright run for 3 yds to the Misso 20,-0.1646444050885004,2022-10-08T16:28:24.000Z,2022,go
401403910,4014039104,401403910101956603,4,1,Florida,SEC,0,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 4, 'seconds': 33}",3.0,2.0,76,24,1,10,1,False,Rush,Nay'Quan Wright run for 1 yd to the Misso 23,-0.3334518667191766,2022-10-08T16:28:24.000Z,2022,go
401403910,4014039104,401403910101974101,4,4,Florida,SEC,3,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 2, 'seconds': 58}",3.0,2.0,80,20,4,6,37,True,Field Goal Good,Adam Mihalek 37 yd FG GOOD,,2022-10-08T16:31:49.000Z,2022,fg
401403910,4014039105,401403910101974701,5,1,Florida,SEC,3,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 2, 'seconds': 52}",3.0,2.0,35,65,1,10,21,False,Kickoff,"Trey Smack kickoff for 65 yds , Tavorus Jones return for 21 yds to the Misso 21",,2022-10-08T16:35:30.000Z,2022,other
401403910,4014039106,401403910101989803,6,1,Florida,SEC,10,Missouri,SEC,0,Florida,Missouri,1,"{'minutes': 1, 'seconds': 1}",3.0,2.0,35,65,1,10,0,False,Kickoff,Trey Smack kickoff for 65 yds for a touchback,,2022-10-08T16:35:30.000Z,2022,other
401403910,4014039107,401403910102865203,7,2,Florida,SEC,10,Missouri,SEC,0,Florida,Missouri,2,"{'minutes': 13, 'seconds': 47}",3.0,2.0,47,53,1,10,5,False,Penalty,"No Huddle-Shotgun Etienne,Trevor rush right for 1 yard gain to the UFL48 (Walker,Arden) PENALTY MIZ Offside (Jeffcoat,Trajan) 5 yards from UFL47 to MIZ48. NO PLAY.",,2022-10-08T16:49:16.000Z,2022,other
401403910,4014039107,401403910102865207,7,6,Florida,SEC,10,Missouri,SEC,0,Florida,Missouri,2,"{'minutes': 13, 'seconds': 47}",3.0,2.0,62,38,1,10,0,False,Penalty,"No Huddle-Shotgun Richardson,Anthony pass incomplete short middle to Fraziars,Ja'Quavion PENALTY UFL Holding offsetting MIZ Offside offsetting. NO PLAY.",,2022-10-08T16:49:16.000Z,2022,other
401403910,4014039107,401403910102906801,7,10,Florida,SEC,10,Missouri,SEC,0,Florida,Missouri,2,"{'minutes': 9, 'seconds': 31}",3.0,2.0,67,33,4,5,50,False,Field Goal Missed,Adam Mihalek 50 yd FG MISSED,,2022-10-08T16:57:37.000Z,2022,fg
401403910,4014039107,401403910102906812,7,11,Florida,SEC,10,Missouri,SEC,0,Florida,Missouri,2,"{'minutes': 9, 'seconds': 31}",3.0,2.0,67,33,4,5,50,False,Field Goal Missed,Adam Mihalek 50 yd FG MISSED,,2022-10-08T16:57:37.000Z,2022,fg
401403910,4014039107,401403910102865205,7,4,Florida,SEC,10,Missouri,SEC,0,Florida,Missouri,2,"{'minutes': 13, 'seconds': 47}",3.0,2.0,52,48,2,5,3,False,Rush,Trevor Etienne run for 3 yds to the Misso 45,-0.420026210468823,2022-10-08T16:49:16.000Z,2022,go
401403910,4014039107,401403910102865208,7,7,Florida,SEC,10,Missouri,SEC,0,Florida,Missouri,2,"{'minutes': 13, 'seconds': 47}",3.0,2.0,62,38,1,10,2,False,Rush,Trevor Etienne run for 2 yds to the Misso 36,-0.4188055231076804,2022-10-08T16:49:16.000Z,2022,go
401403910,4014039107,401403910102865209,7,8,Florida,SEC,10,Missouri,SEC,0,Florida,Missouri,2,"{'minutes': 13, 'seconds': 47}",3.0,2.0,64,36,2,8,4,False,Rush,Trevor Etienne run for 4 yds to the Misso 32,-0.1106730777209516,2022-10-08T16:49:16.000Z,2022,go
401403910,4014039107,401403910102865210,7,9,Florida,SEC,10,Missouri,SEC,0,Florida,Missouri,2,"{'minutes': 13, 'seconds': 47}",3.0,2.0,68,32,3,4,1,False,Rush,Trevor Etienne run for 1 yd to the Misso 33,-0.742280659519997,2022-10-08T16:49:16.000Z,2022,go
401403910,4014039107,401403910102865202,7,1,Florida,SEC,10,Missouri,SEC,0,Florida,Missouri,2,"{'minutes': 13, 'seconds': 47}",3.0,2.0,35,65,1,10,12,False,Pass Reception,Anthony Richardson pass complete to Dante Zanders for 12 yds to the Fla 47 for a 1ST down,1.147417577118027,2022-10-08T16:49:16.000Z,2022,go
401403910,4014039107,401403910102865204,7,3,Florida,SEC,10,Missouri,SEC,0,Florida,Missouri,2,"{'minutes': 13, 'seconds': 47}",3.0,2.0,52,48,1,5,0,False,Pass Incompletion,Anthony Richardson pass incomplete to Marcus Burke,-1.174625139494802,2022-10-08T16:49:16.000Z,2022,go
401403910,4014039107,401403910102865206,7,5,Florida,SEC,10,Missouri,SEC,0,Florida,Missouri,2,"{'minutes': 13, 'seconds': 47}",3.0,2.0,55,45,3,2,7,False,Pass Reception,Anthony Richardson pass complete to Marcus Burke for 7 yds to the Misso 38 for a 1ST down,1.314961805759637,2022-10-08T16:49:16.000Z,2022,go
401403910,4014039109,401403910102964406,9,3,Florida,SEC,10,Missouri,SEC,7,Florida,Missouri,2,"{'minutes': 3, 'seconds': 55}",3.0,2.0,25,75,2,10,5,False,Rush,Montrell Johnson Jr. run for 5 yds to the Fla 30,0.0437826665112259,2022-10-08T17:03:08.000Z,2022,go
401403910,4014039109,401403910102974201,9,4,Florida,SEC,10,Missouri,SEC,7,Florida,Missouri,2,"{'minutes': 2, 'seconds': 57}",3.0,2.0,30,70,3,5,-2,False,Fumble Recovery (Own),"Anthony Richardson sacked by DJ Coleman for a loss of 2 yards to the Fla 32 Anthony Richardson fumbled, recovered by Misso Dameon Wilson , return for 0 yards",-0.4618905982239907,2022-10-08T17:09:31.000Z,2022,other
401403910,4014039109,401403910102964405,9,2,Florida,SEC,10,Missouri,SEC,7,Florida,Missouri,2,"{'minutes': 3, 'seconds': 55}",3.0,2.0,25,75,1,10,0,False,Pass Incompletion,Anthony Richardson pass incomplete to Ricky Pearsall,-0.7029700220436519,2022-10-08T17:03:08.000Z,2022,go
401403910,40140391011,401403910102999902,11,3,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,2,"{'minutes': 0, 'seconds': 0}",2.0,0.0,25,75,0,10,0,False,End of Half,End of 2nd Quarter,,2022-10-08T17:28:34.000Z,2022,other
401403910,40140391011,401403910102999901,11,2,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,2,"{'minutes': 0, 'seconds': 0}",2.0,0.0,25,75,1,10,-1,False,Rush,A. Richardson takes a knee,-0.8014893508157099,2022-10-08T17:28:34.000Z,2022,go
401403910,40140391012,401403910103879401,12,7,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 12, 'seconds': 5}",3.0,3.0,70,30,4,11,47,False,Field Goal Missed,Adam Mihalek 47 yd FG MISSED,,2022-10-08T17:53:30.000Z,2022,fg
401403910,40140391012,401403910103849905,12,2,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,25,75,1,10,5,False,Pass Reception,Anthony Richardson pass complete to Keon Zipperer for 5 yds to the Fla 30,0.0945451165334843,2022-10-08T17:49:56.000Z,2022,go
401403910,40140391012,401403910103849906,12,3,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,30,70,2,5,41,False,Rush,Montrell Johnson Jr. run for 41 yds to the Misso 29 for a 1ST down,3.194908818589725,2022-10-08T17:49:56.000Z,2022,go
401403910,40140391012,401403910103849907,12,4,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,71,29,1,10,4,False,Rush,Montrell Johnson Jr. run for 4 yds to the Misso 33,-0.046112472291792,2022-10-08T17:49:56.000Z,2022,go
401403910,40140391012,401403910103849908,12,5,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,67,33,2,14,1,False,Pass Reception,Anthony Richardson pass complete to Xzavier Henderson for 1 yd to the Misso 32,-0.7257147965485587,2022-10-08T17:49:56.000Z,2022,go
401403910,40140391012,401403910103849909,12,6,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 15, 'seconds': 0}",3.0,3.0,68,32,3,13,2,False,Rush,Anthony Richardson run for 2 yds to the Misso 30,-0.5921808328835406,2022-10-08T17:49:56.000Z,2022,go
401403910,40140391014,401403910103927501,14,5,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 7, 'seconds': 24}",2.0,3.0,65,35,4,2,0,False,Timeout,"Timeout FLORIDA, clock 07:24",,2022-10-08T17:49:56.000Z,2022,other
401403910,40140391014,401403910103906903,14,1,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 9, 'seconds': 30}",3.0,3.0,18,82,1,10,39,False,Rush,Trevor Etienne run for 39 yds to the Misso 43 for a 1ST down,3.1359281613619965,2022-10-08T17:59:50.000Z,2022,go
401403910,40140391014,401403910103906904,14,2,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 9, 'seconds': 30}",3.0,3.0,57,43,1,10,0,False,Rush,Trevor Etienne run for no gain to the Misso 43,-0.9391692565688832,2022-10-08T17:59:50.000Z,2022,go
401403910,40140391014,401403910103934401,14,7,Florida,SEC,17,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 6, 'seconds': 55}",2.0,3.0,97,3,1,3,3,True,Rushing Touchdown,"Montrell Johnson Jr. run for 3 yds for a TD, (Adam Mihalek KICK)",1.464451732731337,2022-10-08T18:08:35.000Z,2022,go
401403910,40140391014,401403910103927502,14,6,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 7, 'seconds': 24}",2.0,3.0,65,35,4,2,32,False,Rush,Anthony Richardson run for 32 yds to the Misso 3 for a 1ST down,3.142305528161272,2022-10-08T17:49:56.000Z,2022,go
401403910,40140391014,401403910103906905,14,3,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 9, 'seconds': 30}",3.0,3.0,57,43,2,10,0,False,Pass Incompletion,Anthony Richardson pass incomplete to Justin Shorter,-1.060943078602227,2022-10-08T17:59:50.000Z,2022,go
401403910,40140391014,401403910103906906,14,4,Florida,SEC,10,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 9, 'seconds': 30}",3.0,3.0,57,43,3,10,8,False,Rush,Trevor Etienne run for 8 yds to the Misso 35,0.7457251622093553,2022-10-08T17:59:50.000Z,2022,go
401403910,40140391015,401403910103934403,15,1,Florida,SEC,17,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 6, 'seconds': 55}",2.0,3.0,35,65,1,10,0,False,Kickoff,Trey Smack kickoff for 65 yds for a touchback,,2022-10-08T18:12:36.000Z,2022,other
401403910,40140391016,401403910103999902,16,3,Florida,SEC,17,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 0, 'seconds': 0}",2.0,3.0,13,87,0,6,0,False,End Period,End of 3rd Quarter,,2022-10-08T18:24:06.000Z,2022,other
401403910,40140391016,401403910104888901,16,10,Florida,SEC,24,Missouri,SEC,10,Florida,Missouri,4,"{'minutes': 11, 'seconds': 10}",2.0,3.0,91,9,3,3,9,True,Passing Touchdown,"Anthony Richardson pass complete to Ricky Pearsall for 9 yds for a TD, (Adam Mihalek KICK)",2.699472678621023,2022-10-08T18:35:40.000Z,2022,go
401403910,40140391016,401403910104849909,16,9,Florida,SEC,17,Missouri,SEC,10,Florida,Missouri,4,"{'minutes': 15, 'seconds': 0}",2.0,3.0,88,12,2,6,3,False,Rush,Montrell Johnson Jr. run for 3 yds to the Misso 9,-0.110245407525796,2022-10-08T18:34:46.000Z,2022,go
401403910,40140391016,401403910104849908,16,8,Florida,SEC,17,Missouri,SEC,10,Florida,Missouri,4,"{'minutes': 15, 'seconds': 0}",2.0,3.0,84,16,1,10,4,False,Rush,Anthony Richardson run for 4 yds to the Misso 12,-0.0205045498028526,2022-10-08T18:28:41.000Z,2022,go
401403910,40140391016,401403910104849907,16,7,Florida,SEC,17,Missouri,SEC,10,Florida,Missouri,4,"{'minutes': 15, 'seconds': 0}",2.0,3.0,48,52,1,10,36,False,Rush,Montrell Johnson Jr. run for 36 yds to the Misso 16 for a 1ST down,1.439331567418057,2022-10-08T18:28:41.000Z,2022,go
401403910,40140391016,401403910103989703,16,1,Florida,SEC,17,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 1, 'seconds': 2}",2.0,3.0,9,91,1,10,4,False,Rush,Nay'Quan Wright run for 4 yds to the Fla 13,-0.0448600939848411,2022-10-08T18:22:55.000Z,2022,go
401403910,40140391016,401403910104849902,16,4,Florida,SEC,17,Missouri,SEC,10,Florida,Missouri,4,"{'minutes': 15, 'seconds': 0}",2.0,3.0,23,77,1,10,4,False,Rush,Nay'Quan Wright run for 4 yds to the Fla 27,-0.1037214304952529,2022-10-08T00:00:00.000Z,2022,go
401403910,40140391016,401403910104849903,16,5,Florida,SEC,17,Missouri,SEC,10,Florida,Missouri,4,"{'minutes': 15, 'seconds': 0}",2.0,3.0,27,73,2,6,1,False,Rush,Montrell Johnson Jr. run for 1 yd to the Fla 28,-0.497577035850326,2022-10-08T18:28:41.000Z,2022,go
401403910,40140391016,401403910104849905,16,6,Florida,SEC,17,Missouri,SEC,10,Florida,Missouri,4,"{'minutes': 15, 'seconds': 0}",2.0,3.0,28,72,3,5,20,False,Rush,"Anthony Richardson run for 5 yds to the Fla 33 for a 1ST down MISSOURI Penalty, Face Mask (15 yards) (Isaiah McGuire) to the Fla 48 for a 1ST down",2.8036012718245447,2022-10-08T18:28:41.000Z,2022,go
401403910,40140391016,401403910103999901,16,2,Florida,SEC,17,Missouri,SEC,10,Florida,Missouri,3,"{'minutes': 0, 'seconds': 0}",2.0,3.0,13,87,2,6,10,False,Rush,Nay'Quan Wright run for 10 yds to the Fla 23 for a 1ST down,0.6566889558203224,2022-10-08T18:24:06.000Z,2022,go
401403910,40140391017,401403910104888903,17,1,Florida,SEC,24,Missouri,SEC,10,Florida,Missouri,4,"{'minutes': 11, 'seconds': 10}",2.0,3.0,35,65,1,10,0,False,Kickoff,Trey Smack kickoff for 65 yds for a touchback,,2022-10-08T18:35:40.000Z,2022,other
401403910,40140391018,401403910104964901,18,5,Florida,SEC,24,Missouri,SEC,17,Florida,Missouri,4,"{'minutes': 3, 'seconds': 50}",1.0,3.0,53,47,2,14,0,False,Timeout,"Timeout FLORIDA, clock 03:50",,2022-10-08T18:34:46.000Z,2022,other
401403910,40140391018,401403910104964902,18,6,Florida,SEC,24,Missouri,SEC,17,Florida,Missouri,4,"{'minutes': 3, 'seconds': 50}",1.0,3.0,53,47,2,14,-5,False,Penalty,"PENALTY UFL False Start (White,Ethan) 5 yards from MIZ47 to UFL48. NO PLAY.",,2022-10-08T18:34:46.000Z,2022,other
401403910,40140391018,401403910104964903,18,7,Florida,SEC,24,Missouri,SEC,17,Florida,Missouri,4,"{'minutes': 3, 'seconds': 50}",1.0,3.0,48,52,2,19,5,False,Pass Reception,Anthony Richardson pass complete to Montrell Johnson Jr. for 5 yds to the Misso 47,0.0390484088461029,2022-10-08T18:34:46.000Z,2022,go
401403910,40140391018,401403910104974201,18,8,Florida,SEC,24,Missouri,SEC,17,Florida,Missouri,4,"{'minutes': 2, 'seconds': 57}",1.0,3.0,53,47,3,14,0,False,Interception,Anthony Richardson pass intercepted,-0.8616878587254959,2022-10-08T18:59:23.000Z,2022,other
401403910,40140391018,401403910104944107,18,4,Florida,SEC,24,Missouri,SEC,17,Florida,Missouri,4,"{'minutes': 5, 'seconds': 58}",2.0,3.0,57,43,1,10,4,False,Rush,Trevor Etienne run for 4 yds to the Misso 47,-0.1055620972164722,2022-10-08T18:46:50.000Z,2022,go
401403910,40140391018,401403910104944105,18,2,Florida,SEC,24,Missouri,SEC,17,Florida,Missouri,4,"{'minutes': 5, 'seconds': 58}",2.0,3.0,25,75,1,10,16,False,Rush,Trevor Etienne run for 16 yds to the Fla 41 for a 1ST down,1.4187427699228945,2022-10-08T18:46:50.000Z,2022,go
401403910,40140391018,401403910104944106,18,3,Florida,SEC,24,Missouri,SEC,17,Florida,Missouri,4,"{'minutes': 5, 'seconds': 58}",2.0,3.0,41,59,1,10,16,False,Rush,Trevor Etienne run for 16 yds to the Misso 43 for a 1ST down,1.306642261867573,2022-10-08T18:46:50.000Z,2022,go
401403910,40140391020,401403910104999902,20,4,Florida,SEC,24,Missouri,SEC,17,Florida,Missouri,4,"{'minutes': 0, 'seconds': 0}",1.0,1.0,45,55,0,13,0,False,End of Game,End of 4th Quarter,,2022-10-08T19:10:38.000Z,2022,other
401403910,40140391020,401403910104999901,20,3,Florida,SEC,24,Missouri,SEC,17,Florida,Missouri,4,"{'minutes': 0, 'seconds': 0}",1.0,1.0,45,55,3,13,-1,False,Rush,A. Richardson takes a knee,-0.4968880013881769,2022-10-08T19:10:38.000Z,2022,go
401403910,40140391020,401403910104988205,20,2,Florida,SEC,24,Missouri,SEC,17,Florida,Missouri,4,"{'minutes': 1, 'seconds': 17}",1.0,1.0,46,54,2,12,-1,False,Rush,A. Richardson takes a knee,-0.978892246652018,2022-10-08T19:07:54.000Z,2022,go
401403910,40140391020,401403910104988204,20,1,Florida,SEC,24,Missouri,SEC,17,Florida,Missouri,4,"{'minutes': 1, 'seconds': 17}",1.0,1.0,48,52,1,10,-2,False,Rush,A. Richardson takes a knee,-1.5956702430452965,2022-10-08T19:07:54.000Z,2022,go
401403917,4014039171,401403917101855401,1,2,Florida,SEC,0,LSU,SEC,0,Florida,LSU,1,"{'minutes': 14, 'seconds': 45}",3.0,3.0,48,52,1,10,1,False,Rush,Montrell Johnson Jr. run for 1 yd to the Fla 49,-0.9023678946876946,2022-10-15T23:11:42.000Z,2022,go
401403917,4014039171,401403917101859801,1,3,Florida,SEC,7,LSU,SEC,0,Florida,LSU,1,"{'minutes': 14, 'seconds': 1}",3.0,3.0,49,51,2,9,51,True,Passing Touchdown,"Anthony Richardson pass complete to Justin Shorter for 51 yds for a TD, (Adam Mihalek KICK)",4.910422183398126,2022-10-15T23:13:00.000Z,2022,go
401403917,4014039172,401403917101859803,2,1,Florida,SEC,7,LSU,SEC,0,Florida,LSU,1,"{'minutes': 14, 'seconds': 1}",3.0,3.0,35,65,2,9,0,False,Kickoff,Trey Smack kickoff for 65 yds for a touchback,,2022-10-15T23:16:52.000Z,2022,other
401403917,4014039173,401403917101926201,3,2,Florida,SEC,7,LSU,SEC,7,Florida,LSU,1,"{'minutes': 7, 'seconds': 37}",3.0,3.0,25,75,1,10,5,False,Rush,Anthony Richardson run for 5 yds to the Fla 30,0.0945451165334843,2022-10-15T23:33:16.000Z,2022,go
401403917,4014039173,401403917101929501,3,3,Florida,SEC,7,LSU,SEC,7,Florida,LSU,1,"{'minutes': 7, 'seconds': 4}",3.0,3.0,30,70,2,5,2,False,Rush,Trevor Etienne run for 2 yds to the Fla 32,-0.4836992576486355,2022-10-15T23:33:43.000Z,2022,go
401403917,4014039173,401403917101937201,3,4,Florida,SEC,7,LSU,SEC,7,Florida,LSU,1,"{'minutes': 6, 'seconds': 27}",3.0,3.0,32,68,3,3,4,False,Rush,Anthony Richardson run for 4 yds to the Fla 36 for a 1ST down,1.3197166530611415,2022-10-15T23:34:26.000Z,2022,go
401403917,4014039173,401403917101944601,3,5,Florida,SEC,7,LSU,SEC,7,Florida,LSU,1,"{'minutes': 5, 'seconds': 53}",3.0,3.0,36,64,1,10,9,False,Rush,Trevor Etienne run for 9 yds to the Fla 45,1.3816838899351875,2022-10-15T23:35:10.000Z,2022,go
401403917,4014039173,401403917101948401,3,6,Florida,SEC,7,LSU,SEC,7,Florida,LSU,1,"{'minutes': 5, 'seconds': 15}",3.0,3.0,45,55,2,1,2,False,Rush,Anthony Richardson run for 2 yds to the Fla 47 for a 1ST down,-0.3297907157331643,2022-10-15T23:35:45.000Z,2022,go
401403917,4014039173,401403917101956101,3,7,Florida,SEC,7,LSU,SEC,7,Florida,LSU,1,"{'minutes': 4, 'seconds': 38}",3.0,3.0,47,53,1,10,4,False,Rush,Trevor Etienne run for 4 yds to the LSU 49,-0.1543469215353017,2022-10-15T23:36:30.000Z,2022,go
401403917,4014039173,401403917101964501,3,8,Florida,SEC,7,LSU,SEC,7,Florida,LSU,1,"{'minutes': 3, 'seconds': 54}",3.0,3.0,51,49,2,6,5,False,Rush,Lorenzo Lingard run for 5 yds to the LSU 44,0.107390401754122,2022-10-15T23:37:14.000Z,2022,go
401403917,4014039173,401403917101969001,3,9,Florida,SEC,7,LSU,SEC,7,Florida,LSU,1,"{'minutes': 3, 'seconds': 9}",3.0,3.0,56,44,3,1,2,False,Rush,Montrell Johnson Jr. run for 2 yds to the LSU 42 for a 1ST down,0.8473204817823634,2022-10-15T23:38:10.000Z,2022,go
401403917,4014039173,401403917101976201,3,10,Florida,SEC,7,LSU,SEC,7,Florida,LSU,1,"{'minutes': 2, 'seconds': 37}",3.0,3.0,58,42,1,10,3,False,Rush,Montrell Johnson Jr. run for 3 yds to the LSU 39,-0.2936970531139116,2022-10-15T23:38:33.000Z,2022,go
401403917,4014039173,401403917101979901,3,11,Florida,SEC,14,LSU,SEC,7,Florida,LSU,1,"{'minutes': 2, 'seconds': 0}",3.0,3.0,61,39,2,7,39,True,Rushing Touchdown,"Montrell Johnson Jr. run for 39 yds for a TD, (Adam Mihalek KICK)",3.588632524686036,2022-10-15T23:39:40.000Z,2022,go
401403917,4014039174,401403917101979903,4,1,Florida,SEC,14,LSU,SEC,7,Florida,LSU,1,"{'minutes': 2, 'seconds': 0}",3.0,3.0,35,65,2,7,27,False,Kickoff Return (Offense),"Trey Smack kickoff for 65 yds , Jack Bech return for 27 yds to the LSU 27",,2022-10-15T23:39:40.000Z,2022,other
401403917,4014039175,401403917102906201,5,5,Florida,SEC,14,LSU,SEC,14,Florida,LSU,2,"{'minutes': 9, 'seconds': 37}",3.0,2.0,29,71,4,6,-8,False,Punt,"Jeremy Crawshaw punt for 50 yds , Jack Bech returns for a loss of 8 yards to the LSU 13 Jack Bech fumbled, recovered by Fla Rocco Underwood",,2022-10-16T00:04:08.000Z,2022,punt
401403917,4014039175,401403917102898901,5,4,Florida,SEC,14,LSU,SEC,14,Florida,LSU,2,"{'minutes': 10, 'seconds': 10}",3.0,2.0,28,72,3,7,1,False,Pass Reception,Anthony Richardson pass complete to Trevor Etienne for 1 yd to the Fla 29,-0.2246840965918126,2022-10-16T00:02:44.000Z,2022,go
401403917,4014039175,401403917102885501,5,2,Florida,SEC,14,LSU,SEC,14,Florida,LSU,2,"{'minutes': 11, 'seconds': 44}",3.0,2.0,25,75,1,10,4,False,Rush,Anthony Richardson run for 4 yds to the Fla 29,-0.1142886249388964,2022-10-16T00:01:17.000Z,2022,go
